accession	locus	tier1_carrier
GCF_050632335.1	MF6_003184	False
GCF_050632335.1	MF6_003684	False
GCF_050632335.1	MF6_003684_Cterm	False
GCF_050632335.1	MF6_003686	False
GCF_050632335.1	MF6_003843	True
GCF_050632335.1	MF6_004284	False
GCF_050632335.1	MF6_004284_Cterm	False
GCF_050632335.1	MF6_004285	False
GCF_050632335.1	MF6_004947	True
GCF_050632335.1	MF6_006318	True
GCF_050632345.1	MF6_001079	False
GCF_050632345.1	MF6_002734	True
GCF_050632345.1	MF6_003184	False
GCF_050632345.1	MF6_003684	False
GCF_050632345.1	MF6_003684_Cterm	False
GCF_050632345.1	MF6_003686	False
GCF_050632345.1	MF6_003843	True
GCF_050632345.1	MF6_004284	False
GCF_050632345.1	MF6_004284_Cterm	False
GCF_050632345.1	MF6_004285	False
GCF_050632345.1	MF6_004947	True
GCF_050632345.1	MF6_006318	True
GCF_050632355.1	MF6_001079	False
GCF_050632355.1	MF6_002734	True
GCF_050632355.1	MF6_003184	True
GCF_050632355.1	MF6_003684	False
GCF_050632355.1	MF6_003684_Cterm	False
GCF_050632355.1	MF6_003686	False
GCF_050632355.1	MF6_003843	True
GCF_050632355.1	MF6_004284	False
GCF_050632355.1	MF6_004284_Cterm	False
GCF_050632355.1	MF6_004285	False
GCF_050632355.1	MF6_004947	True
GCF_050632355.1	MF6_006318	True
GCF_050813845.1	MF6_001079	False
GCF_050813845.1	MF6_002734	True
GCF_050813845.1	MF6_003184	False
GCF_050813845.1	MF6_003684	False
GCF_050813845.1	MF6_003684_Cterm	False
GCF_050813845.1	MF6_003686	False
GCF_050813845.1	MF6_003843	True
GCF_050813845.1	MF6_004284	False
GCF_050813845.1	MF6_004284_Cterm	False
GCF_050813845.1	MF6_004285	False
GCF_050813845.1	MF6_004947	True
GCF_050813845.1	MF6_006318	True
GCF_050858985.1	MF6_001079	False
GCF_050858985.1	MF6_002734	False
GCF_050858985.1	MF6_003184	False
GCF_050858985.1	MF6_003684	False
GCF_050858985.1	MF6_003684_Cterm	False
GCF_050858985.1	MF6_003686	False
GCF_050858985.1	MF6_003843	False
GCF_050858985.1	MF6_004284	False
GCF_050858985.1	MF6_004284_Cterm	False
GCF_050858985.1	MF6_004285	False
GCF_050858985.1	MF6_004947	False
GCF_050858985.1	MF6_006318	False
GCF_050920555.1	MF6_001079	False
GCF_050920555.1	MF6_002734	True
GCF_050920555.1	MF6_003184	True
GCF_050920555.1	MF6_003684	False
GCF_050920555.1	MF6_003684_Cterm	False
GCF_050920555.1	MF6_003686	False
GCF_050920555.1	MF6_003843	False
GCF_050920555.1	MF6_004284	False
GCF_050920555.1	MF6_004284_Cterm	False
GCF_050920555.1	MF6_004285	False
GCF_050920555.1	MF6_004947	True
GCF_050920555.1	MF6_006318	True
GCF_050955445.1	MF6_001079	False
GCF_050955445.1	MF6_002734	False
GCF_050955445.1	MF6_003184	False
GCF_050955445.1	MF6_003684	False
GCF_050955445.1	MF6_003684_Cterm	False
GCF_050955445.1	MF6_003686	False
GCF_050955445.1	MF6_003843	False
GCF_050955445.1	MF6_004284	False
GCF_050955445.1	MF6_004284_Cterm	False
GCF_050955445.1	MF6_004285	False
GCF_050955445.1	MF6_004947	False
GCF_050955445.1	MF6_006318	False
GCF_050990585.1	MF6_001079	False
GCF_050990585.1	MF6_002734	False
GCF_050990585.1	MF6_003184	False
GCF_050990585.1	MF6_003684	False
GCF_050990585.1	MF6_003684_Cterm	False
GCF_050990585.1	MF6_003686	False
GCF_050990585.1	MF6_003843	False
GCF_050990585.1	MF6_004284	False
GCF_050990585.1	MF6_004284_Cterm	False
GCF_050990585.1	MF6_004285	False
GCF_050990585.1	MF6_004947	False
GCF_050990585.1	MF6_006318	False
GCF_050990595.1	MF6_001079	False
GCF_050990595.1	MF6_002734	False
GCF_050990595.1	MF6_003184	False
GCF_050990595.1	MF6_003684	False
GCF_050990595.1	MF6_003684_Cterm	False
GCF_050990595.1	MF6_003686	False
GCF_050990595.1	MF6_003843	False
GCF_050990595.1	MF6_004284	False
GCF_050990595.1	MF6_004284_Cterm	False
GCF_050990595.1	MF6_004285	False
GCF_050990595.1	MF6_004947	False
GCF_050990595.1	MF6_006318	False
GCF_051027425.1	MF6_001079	False
GCF_051027425.1	MF6_002734	False
GCF_051027425.1	MF6_003184	False
GCF_051027425.1	MF6_003684	False
GCF_051027425.1	MF6_003684_Cterm	False
GCF_051027425.1	MF6_003686	False
GCF_051027425.1	MF6_003843	False
GCF_051027425.1	MF6_004284	False
GCF_051027425.1	MF6_004284_Cterm	False
GCF_051027425.1	MF6_004285	False
GCF_051027425.1	MF6_004947	False
GCF_051027425.1	MF6_006318	True
GCF_051124805.1	MF6_001079	False
GCF_051124805.1	MF6_002734	False
GCF_051124805.1	MF6_003184	False
GCF_051124805.1	MF6_003684	False
GCF_051124805.1	MF6_003684_Cterm	False
GCF_051124805.1	MF6_003686	False
GCF_051124805.1	MF6_003843	False
GCF_051124805.1	MF6_004284	False
GCF_051124805.1	MF6_004284_Cterm	False
GCF_051124805.1	MF6_004285	False
GCF_051124805.1	MF6_004947	False
GCF_051124805.1	MF6_006318	True
GCF_051125205.1	MF6_001079	False
GCF_051125205.1	MF6_002734	False
GCF_051125205.1	MF6_003184	False
GCF_051125205.1	MF6_003684	False
GCF_051125205.1	MF6_003684_Cterm	False
GCF_051125205.1	MF6_003686	False
GCF_051125205.1	MF6_003843	False
GCF_051125205.1	MF6_004284	False
GCF_051125205.1	MF6_004284_Cterm	False
GCF_051125205.1	MF6_004285	False
GCF_051125205.1	MF6_004947	False
GCF_051125205.1	MF6_006318	True
GCF_051125215.1	MF6_001079	False
GCF_051125215.1	MF6_002734	False
GCF_051125215.1	MF6_003184	False
GCF_051125215.1	MF6_003684	False
GCF_051125215.1	MF6_003684_Cterm	False
GCF_051125215.1	MF6_003686	False
GCF_051125215.1	MF6_003843	False
GCF_051125215.1	MF6_004284	False
GCF_051125215.1	MF6_004284_Cterm	False
GCF_051125215.1	MF6_004285	False
GCF_051125215.1	MF6_004947	False
GCF_051125215.1	MF6_006318	False
GCF_051125545.1	MF6_001079	False
GCF_051125545.1	MF6_002734	False
GCF_051125545.1	MF6_003184	False
GCF_051125545.1	MF6_003684	False
GCF_051125545.1	MF6_003684_Cterm	False
GCF_051125545.1	MF6_003686	False
GCF_051125545.1	MF6_003843	False
GCF_051125545.1	MF6_004284	False
GCF_051125545.1	MF6_004284_Cterm	False
GCF_051125545.1	MF6_004285	False
GCF_051125545.1	MF6_004947	False
GCF_051125545.1	MF6_006318	True
GCF_051355645.1	MF6_001079	False
GCF_051355645.1	MF6_002734	True
GCF_051355645.1	MF6_003184	False
GCF_051355645.1	MF6_003684	False
GCF_051355645.1	MF6_003684_Cterm	False
GCF_051355645.1	MF6_003686	False
GCF_051355645.1	MF6_003843	True
GCF_051355645.1	MF6_004284	False
GCF_051355645.1	MF6_004284_Cterm	False
GCF_051355645.1	MF6_004285	False
GCF_051355645.1	MF6_004947	True
GCF_051355645.1	MF6_006318	True
GCF_051560065.1	MF6_001079	False
GCF_051560065.1	MF6_002734	True
GCF_051560065.1	MF6_003184	False
GCF_051560065.1	MF6_003684	False
GCF_051560065.1	MF6_003684_Cterm	False
GCF_051560065.1	MF6_003686	False
GCF_051560065.1	MF6_003843	True
GCF_051560065.1	MF6_004284	False
GCF_051560065.1	MF6_004284_Cterm	False
GCF_051560065.1	MF6_004285	False
GCF_051560065.1	MF6_004947	True
GCF_051560065.1	MF6_006318	True
GCF_051560085.1	MF6_001079	False
GCF_051560085.1	MF6_002734	True
GCF_051560085.1	MF6_003184	False
GCF_051560085.1	MF6_003684	False
GCF_051560085.1	MF6_003684_Cterm	False
GCF_051560085.1	MF6_003686	False
GCF_051560085.1	MF6_003843	True
GCF_051560085.1	MF6_004284	False
GCF_051560085.1	MF6_004284_Cterm	False
GCF_051560085.1	MF6_004285	False
GCF_051560085.1	MF6_004947	True
GCF_051560085.1	MF6_006318	True
GCF_051560105.1	MF6_001079	False
GCF_051560105.1	MF6_002734	True
GCF_051560105.1	MF6_003184	False
GCF_051560105.1	MF6_003684	False
GCF_051560105.1	MF6_003684_Cterm	False
GCF_051560105.1	MF6_003686	False
GCF_051560105.1	MF6_003843	True
GCF_051560105.1	MF6_004284	False
GCF_051560105.1	MF6_004284_Cterm	False
GCF_051560105.1	MF6_004285	False
GCF_051560105.1	MF6_004947	True
GCF_051560105.1	MF6_006318	True
GCF_051560125.1	MF6_001079	False
GCF_051560125.1	MF6_002734	True
GCF_051560125.1	MF6_003184	False
GCF_051560125.1	MF6_003684	False
GCF_051560125.1	MF6_003684_Cterm	False
GCF_051560125.1	MF6_003686	False
GCF_051560125.1	MF6_003843	True
GCF_051560125.1	MF6_004284	False
GCF_051560125.1	MF6_004284_Cterm	False
GCF_051560125.1	MF6_004285	False
GCF_051560125.1	MF6_004947	True
GCF_051560125.1	MF6_006318	True
GCF_051560145.1	MF6_001079	False
GCF_051560145.1	MF6_002734	True
GCF_051560145.1	MF6_003184	False
GCF_051560145.1	MF6_003684	False
GCF_051560145.1	MF6_003684_Cterm	False
GCF_051560145.1	MF6_003686	False
GCF_051560145.1	MF6_003843	True
GCF_051560145.1	MF6_004284	False
GCF_051560145.1	MF6_004284_Cterm	False
GCF_051560145.1	MF6_004285	False
GCF_051560145.1	MF6_004947	True
GCF_051560145.1	MF6_006318	True
GCF_051615025.1	MF6_001079	False
GCF_051615025.1	MF6_002734	False
GCF_051615025.1	MF6_003184	False
GCF_051615025.1	MF6_003684	False
GCF_051615025.1	MF6_003684_Cterm	False
GCF_051615025.1	MF6_003686	False
GCF_051615025.1	MF6_003843	False
GCF_051615025.1	MF6_004284	False
GCF_051615025.1	MF6_004284_Cterm	False
GCF_051615025.1	MF6_004285	False
GCF_051615025.1	MF6_004947	False
GCF_051615025.1	MF6_006318	False
GCF_052146275.1	MF6_001079	False
GCF_052146275.1	MF6_002734	True
GCF_052146275.1	MF6_003184	False
GCF_052146275.1	MF6_003684_Cterm	False
GCF_052146275.1	MF6_003686	False
GCF_052146275.1	MF6_003843	True
GCF_052146275.1	MF6_004284_Cterm	False
GCF_052146275.1	MF6_004285	False
GCF_052146275.1	MF6_004947	True
GCF_052146275.1	MF6_006318	True
GCF_052222725.1	MF6_001079	False
GCF_052222725.1	MF6_002734	True
GCF_052222725.1	MF6_003184	True
GCF_052222725.1	MF6_003684	False
GCF_052222725.1	MF6_003684_Cterm	False
GCF_052222725.1	MF6_003686	False
GCF_052222725.1	MF6_003843	False
GCF_052222725.1	MF6_004284	False
GCF_052222725.1	MF6_004284_Cterm	False
GCF_052222725.1	MF6_004285	False
GCF_052222725.1	MF6_004947	True
GCF_052222725.1	MF6_006318	True
GCF_052854005.1	MF6_001079	False
GCF_052854005.1	MF6_002734	True
GCF_052854005.1	MF6_003184	False
GCF_052854005.1	MF6_003684	False
GCF_052854005.1	MF6_003684_Cterm	False
GCF_052854005.1	MF6_003686	False
GCF_052854005.1	MF6_003843	True
GCF_052854005.1	MF6_004284	False
GCF_052854005.1	MF6_004284_Cterm	False
GCF_052854005.1	MF6_004285	False
GCF_052854005.1	MF6_004947	True
GCF_052854005.1	MF6_006318	True
GCF_052854015.1	MF6_001079	False
GCF_052854015.1	MF6_002734	True
GCF_052854015.1	MF6_003184	False
GCF_052854015.1	MF6_003684	False
GCF_052854015.1	MF6_003684_Cterm	False
GCF_052854015.1	MF6_003686	False
GCF_052854015.1	MF6_003843	True
GCF_052854015.1	MF6_004284	False
GCF_052854015.1	MF6_004284_Cterm	False
GCF_052854015.1	MF6_004285	False
GCF_052854015.1	MF6_004947	True
GCF_052854015.1	MF6_006318	True
GCF_052854305.1	MF6_001079	False
GCF_052854305.1	MF6_002734	True
GCF_052854305.1	MF6_003184	False
GCF_052854305.1	MF6_003684	False
GCF_052854305.1	MF6_003684_Cterm	False
GCF_052854305.1	MF6_003686	False
GCF_052854305.1	MF6_003843	True
GCF_052854305.1	MF6_004284	False
GCF_052854305.1	MF6_004284_Cterm	False
GCF_052854305.1	MF6_004285	False
GCF_052854305.1	MF6_004947	True
GCF_052854305.1	MF6_006318	True
GCF_052854315.1	MF6_001079	False
GCF_052854315.1	MF6_002734	True
GCF_052854315.1	MF6_003184	False
GCF_052854315.1	MF6_003684	False
GCF_052854315.1	MF6_003684_Cterm	False
GCF_052854315.1	MF6_003686	False
GCF_052854315.1	MF6_003843	True
GCF_052854315.1	MF6_004284	False
GCF_052854315.1	MF6_004284_Cterm	False
GCF_052854315.1	MF6_004285	False
GCF_052854315.1	MF6_004947	True
GCF_052854315.1	MF6_006318	True
GCF_052854605.1	MF6_001079	False
GCF_052854605.1	MF6_002734	True
GCF_052854605.1	MF6_003184	False
GCF_052854605.1	MF6_003684	False
GCF_052854605.1	MF6_003684_Cterm	False
GCF_052854605.1	MF6_003686	False
GCF_052854605.1	MF6_003843	True
GCF_052854605.1	MF6_004284	False
GCF_052854605.1	MF6_004284_Cterm	False
GCF_052854605.1	MF6_004285	False
GCF_052854605.1	MF6_004947	True
GCF_052854605.1	MF6_006318	True
GCF_052854615.1	MF6_001079	False
GCF_052854615.1	MF6_002734	True
GCF_052854615.1	MF6_003184	False
GCF_052854615.1	MF6_003684	False
GCF_052854615.1	MF6_003684_Cterm	False
GCF_052854615.1	MF6_003686	False
GCF_052854615.1	MF6_003843	True
GCF_052854615.1	MF6_004284	False
GCF_052854615.1	MF6_004284_Cterm	False
GCF_052854615.1	MF6_004285	False
GCF_052854615.1	MF6_004947	True
GCF_052854615.1	MF6_006318	True
GCF_052854885.1	MF6_001079	False
GCF_052854885.1	MF6_002734	True
GCF_052854885.1	MF6_003184	False
GCF_052854885.1	MF6_003684	False
GCF_052854885.1	MF6_003684_Cterm	False
GCF_052854885.1	MF6_003686	False
GCF_052854885.1	MF6_003843	True
GCF_052854885.1	MF6_004284	False
GCF_052854885.1	MF6_004284_Cterm	False
GCF_052854885.1	MF6_004285	False
GCF_052854885.1	MF6_004947	True
GCF_052854885.1	MF6_006318	True
GCF_052854895.1	MF6_001079	False
GCF_052854895.1	MF6_002734	True
GCF_052854895.1	MF6_003184	False
GCF_052854895.1	MF6_003684	False
GCF_052854895.1	MF6_003684_Cterm	False
GCF_052854895.1	MF6_003686	False
GCF_052854895.1	MF6_003843	True
GCF_052854895.1	MF6_004284	False
GCF_052854895.1	MF6_004284_Cterm	False
GCF_052854895.1	MF6_004285	False
GCF_052854895.1	MF6_004947	True
GCF_052854895.1	MF6_006318	True
GCF_052855305.1	MF6_001079	False
GCF_052855305.1	MF6_002734	True
GCF_052855305.1	MF6_003184	False
GCF_052855305.1	MF6_003684	False
GCF_052855305.1	MF6_003684_Cterm	False
GCF_052855305.1	MF6_003686	False
GCF_052855305.1	MF6_003843	True
GCF_052855305.1	MF6_004284	False
GCF_052855305.1	MF6_004284_Cterm	False
GCF_052855305.1	MF6_004285	False
GCF_052855305.1	MF6_004947	True
GCF_052855305.1	MF6_006318	True
GCF_052855315.1	MF6_001079	False
GCF_052855315.1	MF6_002734	True
GCF_052855315.1	MF6_003184	False
GCF_052855315.1	MF6_003684	False
GCF_052855315.1	MF6_003684_Cterm	False
GCF_052855315.1	MF6_003686	False
GCF_052855315.1	MF6_003843	True
GCF_052855315.1	MF6_004284	False
GCF_052855315.1	MF6_004284_Cterm	False
GCF_052855315.1	MF6_004285	False
GCF_052855315.1	MF6_004947	True
GCF_052855315.1	MF6_006318	True
GCF_052855605.1	MF6_001079	False
GCF_052855605.1	MF6_002734	True
GCF_052855605.1	MF6_003184	False
GCF_052855605.1	MF6_003684	False
GCF_052855605.1	MF6_003684_Cterm	False
GCF_052855605.1	MF6_003686	False
GCF_052855605.1	MF6_003843	True
GCF_052855605.1	MF6_004284	False
GCF_052855605.1	MF6_004284_Cterm	False
GCF_052855605.1	MF6_004285	False
GCF_052855605.1	MF6_004947	True
GCF_052855605.1	MF6_006318	True
GCF_052855615.1	MF6_001079	False
GCF_052855615.1	MF6_002734	True
GCF_052855615.1	MF6_003184	False
GCF_052855615.1	MF6_003684	False
GCF_052855615.1	MF6_003684_Cterm	False
GCF_052855615.1	MF6_003686	False
GCF_052855615.1	MF6_003843	True
GCF_052855615.1	MF6_004284	False
GCF_052855615.1	MF6_004284_Cterm	False
GCF_052855615.1	MF6_004285	False
GCF_052855615.1	MF6_004947	True
GCF_052855615.1	MF6_006318	True
GCF_052855985.1	MF6_001079	False
GCF_052855985.1	MF6_002734	True
GCF_052855985.1	MF6_003184	False
GCF_052855985.1	MF6_003684	False
GCF_052855985.1	MF6_003684_Cterm	False
GCF_052855985.1	MF6_003686	False
GCF_052855985.1	MF6_003843	True
GCF_052855985.1	MF6_004284	False
GCF_052855985.1	MF6_004284_Cterm	False
GCF_052855985.1	MF6_004285	False
GCF_052855985.1	MF6_004947	True
GCF_052855985.1	MF6_006318	True
GCF_052856205.1	MF6_001079	False
GCF_052856205.1	MF6_002734	True
GCF_052856205.1	MF6_003184	False
GCF_052856205.1	MF6_003684	False
GCF_052856205.1	MF6_003684_Cterm	False
GCF_052856205.1	MF6_003686	False
GCF_052856205.1	MF6_003843	True
GCF_052856205.1	MF6_004284	False
GCF_052856205.1	MF6_004284_Cterm	False
GCF_052856205.1	MF6_004285	False
GCF_052856205.1	MF6_004947	True
GCF_052856205.1	MF6_006318	True
GCF_052857015.1	MF6_001079	False
GCF_052857015.1	MF6_002734	True
GCF_052857015.1	MF6_003184	False
GCF_052857015.1	MF6_003684	False
GCF_052857015.1	MF6_003684_Cterm	False
GCF_052857015.1	MF6_003686	False
GCF_052857015.1	MF6_003843	True
GCF_052857015.1	MF6_004284	False
GCF_052857015.1	MF6_004284_Cterm	False
GCF_052857015.1	MF6_004285	False
GCF_052857015.1	MF6_004947	True
GCF_052857015.1	MF6_006318	True
GCF_052857225.1	MF6_001079	False
GCF_052857225.1	MF6_002734	True
GCF_052857225.1	MF6_003184	False
GCF_052857225.1	MF6_003684	False
GCF_052857225.1	MF6_003684_Cterm	False
GCF_052857225.1	MF6_003686	False
GCF_052857225.1	MF6_003843	True
GCF_052857225.1	MF6_004284	False
GCF_052857225.1	MF6_004284_Cterm	False
GCF_052857225.1	MF6_004285	False
GCF_052857225.1	MF6_004947	True
GCF_052857225.1	MF6_006318	True
GCF_052857935.1	MF6_001079	False
GCF_052857935.1	MF6_002734	True
GCF_052857935.1	MF6_003184	False
GCF_052857935.1	MF6_003684	False
GCF_052857935.1	MF6_003684_Cterm	False
GCF_052857935.1	MF6_003686	False
GCF_052857935.1	MF6_003843	True
GCF_052857935.1	MF6_004284	False
GCF_052857935.1	MF6_004284_Cterm	False
GCF_052857935.1	MF6_004285	False
GCF_052857935.1	MF6_004947	True
GCF_052857935.1	MF6_006318	True
GCF_052858145.1	MF6_001079	False
GCF_052858145.1	MF6_002734	True
GCF_052858145.1	MF6_003184	False
GCF_052858145.1	MF6_003684	False
GCF_052858145.1	MF6_003684_Cterm	False
GCF_052858145.1	MF6_003686	False
GCF_052858145.1	MF6_003843	True
GCF_052858145.1	MF6_004284	False
GCF_052858145.1	MF6_004284_Cterm	False
GCF_052858145.1	MF6_004285	False
GCF_052858145.1	MF6_004947	True
GCF_052858145.1	MF6_006318	True
GCF_052858685.1	MF6_001079	False
GCF_052858685.1	MF6_002734	True
GCF_052858685.1	MF6_003184	False
GCF_052858685.1	MF6_003684	False
GCF_052858685.1	MF6_003684_Cterm	False
GCF_052858685.1	MF6_003686	False
GCF_052858685.1	MF6_003843	True
GCF_052858685.1	MF6_004284	False
GCF_052858685.1	MF6_004284_Cterm	False
GCF_052858685.1	MF6_004285	False
GCF_052858685.1	MF6_004947	True
GCF_052858685.1	MF6_006318	True
GCF_052858755.1	MF6_001079	False
GCF_052858755.1	MF6_002734	True
GCF_052858755.1	MF6_003184	False
GCF_052858755.1	MF6_003684	False
GCF_052858755.1	MF6_003684_Cterm	False
GCF_052858755.1	MF6_003686	False
GCF_052858755.1	MF6_003843	True
GCF_052858755.1	MF6_004284	False
GCF_052858755.1	MF6_004284_Cterm	False
GCF_052858755.1	MF6_004285	False
GCF_052858755.1	MF6_004947	True
GCF_052858755.1	MF6_006318	True
GCF_053038975.1	MF6_001079	False
GCF_053038975.1	MF6_002734	True
GCF_053038975.1	MF6_003184	True
GCF_053038975.1	MF6_003684	True
GCF_053038975.1	MF6_003684_Cterm	True
GCF_053038975.1	MF6_003686	True
GCF_053038975.1	MF6_003843	True
GCF_053038975.1	MF6_004284	False
GCF_053038975.1	MF6_004284_Cterm	False
GCF_053038975.1	MF6_004285	False
GCF_053038975.1	MF6_004947	True
GCF_053038975.1	MF6_006318	True
GCF_053153985.1	MF6_001079	False
GCF_053153985.1	MF6_002734	True
GCF_053153985.1	MF6_003184	False
GCF_053153985.1	MF6_003684	False
GCF_053153985.1	MF6_003684_Cterm	False
GCF_053153985.1	MF6_003686	False
GCF_053153985.1	MF6_003843	False
GCF_053153985.1	MF6_004284	False
GCF_053153985.1	MF6_004284_Cterm	False
GCF_053153985.1	MF6_004285	False
GCF_053153985.1	MF6_004947	False
GCF_053153985.1	MF6_006318	True
GCF_053209605.1	MF6_001079	False
GCF_053209605.1	MF6_002734	True
GCF_053209605.1	MF6_003184	True
GCF_053209605.1	MF6_003684	True
GCF_053209605.1	MF6_003684_Cterm	True
GCF_053209605.1	MF6_003686	True
GCF_053209605.1	MF6_003843	True
GCF_053209605.1	MF6_004284	False
GCF_053209605.1	MF6_004284_Cterm	False
GCF_053209605.1	MF6_004285	False
GCF_053209605.1	MF6_004947	True
GCF_053209605.1	MF6_006318	True
GCF_053348855.1	MF6_001079	False
GCF_053348855.1	MF6_002734	True
GCF_053348855.1	MF6_003184	False
GCF_053348855.1	MF6_003684	False
GCF_053348855.1	MF6_003684_Cterm	False
GCF_053348855.1	MF6_003686	False
GCF_053348855.1	MF6_003843	True
GCF_053348855.1	MF6_004284	False
GCF_053348855.1	MF6_004284_Cterm	False
GCF_053348855.1	MF6_004285	False
GCF_053348855.1	MF6_004947	True
GCF_053348855.1	MF6_006318	True
GCF_053470105.1	MF6_001079	False
GCF_053470105.1	MF6_002734	True
GCF_053470105.1	MF6_003184	True
GCF_053470105.1	MF6_003684	False
GCF_053470105.1	MF6_003684_Cterm	False
GCF_053470105.1	MF6_003686	False
GCF_053470105.1	MF6_003843	False
GCF_053470105.1	MF6_004284	False
GCF_053470105.1	MF6_004284_Cterm	False
GCF_053470105.1	MF6_004285	False
GCF_053470105.1	MF6_004947	True
GCF_053470105.1	MF6_006318	True
GCF_053470145.1	MF6_001079	False
GCF_053470145.1	MF6_002734	True
GCF_053470145.1	MF6_003184	True
GCF_053470145.1	MF6_003684	False
GCF_053470145.1	MF6_003684_Cterm	False
GCF_053470145.1	MF6_003686	False
GCF_053470145.1	MF6_003843	False
GCF_053470145.1	MF6_004284	False
GCF_053470145.1	MF6_004284_Cterm	False
GCF_053470145.1	MF6_004285	False
GCF_053470145.1	MF6_004947	True
GCF_053470145.1	MF6_006318	True
GCF_053760385.1	MF6_001079	False
GCF_053760385.1	MF6_002734	False
GCF_053760385.1	MF6_003184	False
GCF_053760385.1	MF6_003684	False
GCF_053760385.1	MF6_003684_Cterm	False
GCF_053760385.1	MF6_003686	False
GCF_053760385.1	MF6_003843	False
GCF_053760385.1	MF6_004284	False
GCF_053760385.1	MF6_004284_Cterm	False
GCF_053760385.1	MF6_004285	False
GCF_053760385.1	MF6_004947	False
GCF_053760385.1	MF6_006318	False
GCF_054073385.1	MF6_001079	False
GCF_054073385.1	MF6_002734	True
GCF_054073385.1	MF6_003184	False
GCF_054073385.1	MF6_003684	False
GCF_054073385.1	MF6_003684_Cterm	False
GCF_054073385.1	MF6_003686	False
GCF_054073385.1	MF6_003843	True
GCF_054073385.1	MF6_004284	False
GCF_054073385.1	MF6_004284_Cterm	False
GCF_054073385.1	MF6_004285	False
GCF_054073385.1	MF6_004947	True
GCF_054073385.1	MF6_006318	True
GCF_054073395.1	MF6_001079	False
GCF_054073395.1	MF6_002734	True
GCF_054073395.1	MF6_003184	False
GCF_054073395.1	MF6_003684	False
GCF_054073395.1	MF6_003684_Cterm	False
GCF_054073395.1	MF6_003686	False
GCF_054073395.1	MF6_003843	True
GCF_054073395.1	MF6_004284	False
GCF_054073395.1	MF6_004284_Cterm	False
GCF_054073395.1	MF6_004285	False
GCF_054073395.1	MF6_004947	True
GCF_054073395.1	MF6_006318	True
GCF_054166125.1	MF6_001079	False
GCF_054166125.1	MF6_002734	False
GCF_054166125.1	MF6_003184	False
GCF_054166125.1	MF6_003684	False
GCF_054166125.1	MF6_003684_Cterm	False
GCF_054166125.1	MF6_003686	False
GCF_054166125.1	MF6_003843	False
GCF_054166125.1	MF6_004284	False
GCF_054166125.1	MF6_004284_Cterm	False
GCF_054166125.1	MF6_004285	False
GCF_054166125.1	MF6_004947	False
GCF_054166125.1	MF6_006318	False
GCF_054166145.1	MF6_001079	False
GCF_054166145.1	MF6_002734	False
GCF_054166145.1	MF6_003184	False
GCF_054166145.1	MF6_003684	False
GCF_054166145.1	MF6_003684_Cterm	False
GCF_054166145.1	MF6_003686	False
GCF_054166145.1	MF6_003843	False
GCF_054166145.1	MF6_004284	False
GCF_054166145.1	MF6_004284_Cterm	False
GCF_054166145.1	MF6_004285	False
GCF_054166145.1	MF6_004947	False
GCF_054166145.1	MF6_006318	False
GCF_054166155.1	MF6_001079	False
GCF_054166155.1	MF6_002734	False
GCF_054166155.1	MF6_003184	False
GCF_054166155.1	MF6_003684	False
GCF_054166155.1	MF6_003684_Cterm	False
GCF_054166155.1	MF6_003686	False
GCF_054166155.1	MF6_003843	False
GCF_054166155.1	MF6_004284	False
GCF_054166155.1	MF6_004284_Cterm	False
GCF_054166155.1	MF6_004285	False
GCF_054166155.1	MF6_004947	False
GCF_054166155.1	MF6_006318	False
GCF_054166185.1	MF6_001079	False
GCF_054166185.1	MF6_002734	True
GCF_054166185.1	MF6_003184	True
GCF_054166185.1	MF6_003684	False
GCF_054166185.1	MF6_003684_Cterm	False
GCF_054166185.1	MF6_003686	False
GCF_054166185.1	MF6_003843	True
GCF_054166185.1	MF6_004284	False
GCF_054166185.1	MF6_004284_Cterm	False
GCF_054166185.1	MF6_004285	False
GCF_054166185.1	MF6_004947	True
GCF_054166185.1	MF6_006318	True
GCF_054166195.1	MF6_001079	False
GCF_054166195.1	MF6_002734	False
GCF_054166195.1	MF6_003184	False
GCF_054166195.1	MF6_003684	False
GCF_054166195.1	MF6_003684_Cterm	False
GCF_054166195.1	MF6_003686	False
GCF_054166195.1	MF6_003843	False
GCF_054166195.1	MF6_004284	False
GCF_054166195.1	MF6_004284_Cterm	False
GCF_054166195.1	MF6_004285	False
GCF_054166195.1	MF6_004947	False
GCF_054166195.1	MF6_006318	False
GCF_054166225.1	MF6_001079	False
GCF_054166225.1	MF6_002734	False
GCF_054166225.1	MF6_003184	False
GCF_054166225.1	MF6_003684	False
GCF_054166225.1	MF6_003684_Cterm	False
GCF_054166225.1	MF6_003686	False
GCF_054166225.1	MF6_003843	False
GCF_054166225.1	MF6_004284	False
GCF_054166225.1	MF6_004284_Cterm	False
GCF_054166225.1	MF6_004285	False
GCF_054166225.1	MF6_004947	False
GCF_054166225.1	MF6_006318	False
GCF_054166245.1	MF6_001079	False
GCF_054166245.1	MF6_002734	False
GCF_054166245.1	MF6_003184	False
GCF_054166245.1	MF6_003684	False
GCF_054166245.1	MF6_003684_Cterm	False
GCF_054166245.1	MF6_003686	False
GCF_054166245.1	MF6_003843	False
GCF_054166245.1	MF6_004284	False
GCF_054166245.1	MF6_004284_Cterm	False
GCF_054166245.1	MF6_004285	False
GCF_054166245.1	MF6_004947	False
GCF_054166245.1	MF6_006318	False
GCF_054166265.1	MF6_001079	False
