query	acc	contig	gene	start	end	strand	pident	qcovs	qcovhsp	qstart	qend	bits	evalue	slen	qlen	tier	contig_len	contig_rank	tier_ambiguous
MF6_002734	GCF_050632335.1	NZ_CP192555.1	12	10292	11473	+	52.800	95	95	18	377	330	5.41e-109	393	379	3	125989	4	False
MF6_002734	GCF_050632315.1	NZ_CP192548.1	131	114766	115947	+	52.800	95	95	18	377	330	5.41e-109	393	379	3	124465	4	False
MF6_002734	GCF_050632305.1	NZ_CP192559.1	3	3960	5141	-	52.800	95	95	18	377	330	5.41e-109	393	379	3	125990	4	False
MF6_002734	GCF_032806925.1	NZ_CP136513.1	1861	2098198	2099448	+	53.521	99	99	5	379	330	6.75e-109	416	379	3	4098314	1	False
MF6_002734	GCF_028473685.1	NZ_CP099394.1	3422	3882650	3883900	+	52.289	96	96	16	379	330	1.28e-108	416	379	3	4704593	1	False
MF6_002734	GCF_056868365.1	NZ_CP184771.1	2049	2287344	2288435	+	50.639	100	100	1	379	327	2.34e-108	363	379	3	2710334	1	False
MF6_002734	GCF_056880615.1	NZ_CP178341.1	1981	2220425	2221516	+	50.639	100	100	1	379	327	2.36e-108	363	379	3	2619673	1	False
MF6_002734	GCF_056867595.1	NZ_CP184279.1	2053	2325395	2326486	+	50.639	100	100	1	379	327	2.36e-108	363	379	3	2755165	1	False
MF6_002734	GCF_037478065.1	NZ_CP062176.1	408	440698	441789	-	50.639	100	100	1	379	327	2.36e-108	363	379	3	2776699	1	False
MF6_002734	GCF_037478045.1	NZ_CP062171.1	1999	2278715	2279806	+	50.639	100	100	1	379	327	2.36e-108	363	379	3	2710688	1	False
MF6_002734	GCF_000198775.1	NC_014722.1	2089	2325559	2326650	+	50.639	100	100	1	379	327	2.36e-108	363	379	3	2755309	1	False
MF6_002734	GCF_037478055.1	NZ_CP062174.1	2023	2250740	2251831	+	50.639	100	100	1	379	327	3.98e-108	363	379	3	2646852	1	False
MF6_002734	GCF_039852015.1	NZ_CP156628.1	308	340918	342105	+	53.457	94	94	23	379	327	8.81e-108	395	379	3	1220225	3	False
MF6_002734	GCF_050500075.1	NZ_CP191362.1	1435	1610081	1611334	+	50.472	99	99	5	379	327	1.28e-107	417	379	3	3382895	1	False
MF6_002734	GCF_014171495.1	NZ_CP049134.1	2313	2618855	2620108	+	50.472	99	99	5	379	327	1.28e-107	417	379	3	3280377	1	False
MF6_002734	GCF_056868375.1	NZ_CP184791.1	1985	2133787	2134878	+	50.384	100	100	1	379	324	3.11e-107	363	379	3	2530141	1	False
MF6_002734	GCF_002902965.1	NZ_CP026105.1	514	589092	590291	-	49.752	98	98	9	379	325	6.00e-107	399	379	3	4021292	1	False
MF6_002734	GCF_003330745.1	NZ_CP024905.1	2799	3200423	3201673	+	53.052	99	99	5	379	325	6.80e-107	416	379	3	3862683	1	False
MF6_002734	GCF_013426915.1	NZ_AP023179.1	607	652250	653449	-	50.503	96	96	15	379	324	1.06e-106	399	379	3	3864670	1	False
MF6_002734	GCF_001865575.2	NZ_CP017561.2	2624	2939475	2940701	+	53.261	86	86	53	379	322	6.41e-106	408	379	3	3645992	1	False
MF6_002734	GCF_020885575.1	NZ_AP024955.1	451	511663	512859	-	51.250	96	96	15	379	321	1.45e-105	398	379	3	3616985	1	False
MF6_002734	GCF_002902925.1	NZ_CP026111.1	460	521967	523163	-	51.250	96	96	15	379	321	1.82e-105	398	379	3	3621233	1	False
MF6_002734	GCF_023169865.1	NZ_AP025256.1	455	513432	514628	-	51.250	96	96	15	379	320	2.74e-105	398	379	3	3743440	1	False
MF6_002734	GCF_033391855.2	NZ_CM138824.1	3289	3743006	3744202	-	51.000	96	96	15	379	320	6.68e-105	398	379	3	3985594	1	False
MF6_002734	GCF_055391905.1	NZ_AP043692.1	2712	3064169	3065389	+	52.826	97	97	12	379	319	1.54e-104	406	379	3	3798262	1	False
MF6_002734	GCF_020544345.1	NZ_CP065403.1	532	615226	616422	-	51.000	96	96	15	379	318	2.57e-104	398	379	3	3678836	1	False
MF6_002734	GCF_040361905.1	NZ_AP029613.1	476	542348	543544	-	50.750	96	96	15	379	318	3.79e-104	398	379	3	3660500	1	False
MF6_002734	GCF_013378095.1	NZ_CP015958.1	1273	1472391	1473587	+	51.000	96	96	15	379	317	4.71e-104	398	379	3	3659608	1	False
MF6_002734	GCF_002902945.1	NZ_CP026101.1	505	575143	576339	-	51.000	96	96	15	379	317	4.71e-104	398	379	3	3688145	1	False
MF6_002734	GCF_001611015.1	NZ_CP013347.1	513	568626	569822	-	51.000	96	96	15	379	317	4.71e-104	398	379	3	3694000	1	False
MF6_002734	GCF_001449005.1	NZ_CP013102.1	3132	3574222	3575418	+	51.000	96	96	15	379	317	4.71e-104	398	379	3	3688127	1	False
MF6_002734	GCF_057748135.1	NZ_CM173238.1	2635	2996263	2997531	+	49.524	96	96	15	379	318	6.20e-104	422	379	3	3876019	1	False
MF6_002734	GCF_057587595.1	NZ_CM172484.1	2596	2922734	2924002	+	49.524	96	96	15	379	318	6.20e-104	422	379	3	3967760	1	False
MF6_002734	GCF_056270685.1	NZ_CM149885.1	2175	2378737	2380005	-	49.524	96	96	15	379	318	6.20e-104	422	379	3	3967861	1	False
MF6_002734	GCF_003330805.1	NZ_CP024937.1	476	552022	553218	-	50.125	96	96	15	379	317	7.43e-104	398	379	3	3883124	1	False
MF6_002734	GCF_024072715.1	NZ_CP099627.1	3690	4180153	4181385	+	51.675	98	98	9	379	317	9.01e-104	410	379	3	4941518	1	False
MF6_002734	GCF_024072595.1	NZ_CP099623.1	3688	4180151	4181383	+	51.675	98	98	9	379	317	9.01e-104	410	379	3	4941516	1	False
MF6_002734	GCF_050627395.1	NZ_CP192495.1	1425	1600564	1601796	+	51.435	98	98	9	379	317	1.53e-103	410	379	3	4729161	1	False
MF6_002734	GCF_050627075.1	NZ_CP192477.1	3823	4311609	4312841	+	51.435	98	98	9	379	317	1.53e-103	410	379	3	4729159	1	False
MF6_002734	GCF_045348565.1	NZ_CP157346.1	4079	4474674	4475906	+	51.435	98	98	9	379	317	1.53e-103	410	379	3	5249169	1	False
MF6_002734	GCF_024123895.1	NZ_CP099647.1	3569	4039529	4040761	+	51.435	98	98	9	379	317	1.53e-103	410	379	3	4780939	1	False
MF6_002734	GCF_000961515.1	NZ_CP010026.1	2123	2407725	2408957	-	51.435	98	98	9	379	317	1.53e-103	410	379	3	4463161	1	False
MF6_002734	GCF_038050405.1	NZ_CP150900.1	677	701274	702518	-	52.289	97	97	12	379	313	3.01e-102	414	379	3	4664177	1	False
MF6_002734	GCF_009789655.1	NZ_CP046909.1	2271	2555120	2556370	+	49.299	99	99	5	379	312	6.62e-102	416	379	3	3177533	1	False
MF6_002734	GCF_030412785.1	NZ_CP125295.1	488	549588	550787	-	50.249	96	96	15	379	310	3.16e-101	399	379	3	6584006	1	False
MF6_002734	GCF_016128195.1	NZ_CP066075.1	2975	3369460	3370713	-	50.952	98	98	9	379	309	1.27e-100	417	379	3	3756046	1	False
MF6_002734	GCF_013426895.1	NZ_AP023174.1	500	568794	569990	-	49.875	96	96	15	379	305	1.99e-99	398	379	3	3759946	1	False
MF6_002734	GCF_055397325.1	NZ_AP028200.1	455	506251	507447	-	49.626	96	96	15	379	302	3.60e-98	398	379	3	3654066	1	False
MF6_002734	GCF_037101255.1	NZ_AP028996.1	489	548200	549396	-	49.626	96	96	15	379	302	3.60e-98	398	379	3	3784668	1	False
MF6_002734	GCF_037478035.1	NZ_CP062168.1	1956	2297139	2298230	+	50.000	100	100	1	379	300	6.03e-98	363	379	3	2736534	1	False
MF6_002734	GCF_000092885.1	NC_014117.1	2507	2821636	2822841	+	51.087	88	88	48	379	301	8.24e-98	401	379	3	3518940	1	False
MF6_002734	GCF_000756045.1	NZ_CP008762.1	628	705485	706504	+	49.863	95	95	20	379	296	1.06e-96	339	379	3	3363006	2	False
MF6_002734	GCF_000013645.1	NC_007952.1	281	325188	326207	-	49.863	95	95	20	379	296	1.06e-96	339	379	3	3363523	2	False
MF6_002734	GCF_902459535.1	NZ_LR699554.1	274	327903	328922	-	49.591	96	96	18	379	296	1.14e-96	339	379	3	3505044	2	False
MF6_002734	GCF_000522545.2	NZ_CP012746.1	215	240971	242167	+	50.250	96	96	15	379	298	1.72e-96	398	379	3	3575012	1	False
MF6_002734	GCF_037478085.1	NZ_CP062181.1	1917	2228701	2229792	+	49.227	100	100	1	379	296	4.06e-96	363	379	3	2686710	1	False
MF6_002734	GCF_012689525.1	NZ_CP051515.1	2999	3334728	3335747	-	47.453	96	96	18	379	294	7.40e-96	339	379	3	3638240	2	False
MF6_002734	GCF_037477905.1	NZ_CP132741.1	1995	2253411	2254502	+	49.227	100	100	1	379	294	1.51e-95	363	379	3	2674176	1	False
MF6_002734	GCF_059622985.1	NZ_CM184411.1	3494	4035130	4036365	+	50.132	88	88	48	379	295	2.60e-95	411	379	3	4794767	1	False
MF6_002734	GCF_037477895.1	NZ_CP132744.1	514	566461	567552	-	49.227	100	100	1	379	294	2.76e-95	363	379	3	2760408	1	False
MF6_002734	GCF_051027425.1	NZ_CP186552.1	3307	3776480	3777733	+	51.294	98	98	9	379	295	5.97e-95	417	379	3	4560583	1	False
MF6_002734	GCA_051027405.1	CP186318.1	3308	3776486	3777739	+	51.294	98	98	9	379	295	5.97e-95	417	379	3	4560590	1	False
MF6_002734	GCF_022879615.1	NZ_CP084274.1	166	182093	183115	+	47.967	97	97	12	379	292	6.41e-95	340	379	3	652162	4	False
MF6_002734	GCF_000020045.1	NC_010622.1	468	528871	530082	-	50.272	87	87	49	379	293	1.51e-94	403	379	3	3479187	1	False
MF6_002734	GCF_040314805.1	NZ_CP131477.1	3167	3585997	3587130	+	54.360	86	86	53	379	292	1.52e-94	377	379	3	4294889	1	False
MF6_002734	GCF_034424545.1	NZ_CP139970.1	2639	2956960	2958093	-	54.360	86	86	53	379	292	1.52e-94	377	379	3	4294907	1	False
MF6_002734	GCF_003368325.1	NZ_CP031467.1	1278	1438225	1439472	+	50.000	88	88	48	379	293	1.93e-94	415	379	3	4531000	1	False
MF6_002734	GCF_002278075.1	NZ_CP022990.1	1988	2266687	2267706	-	48.800	96	96	18	379	290	2.84e-94	339	379	3	2992211	2	False
MF6_002734	GCF_024072715.1	NZ_CP099629.1	572	655315	656352	+	49.326	97	97	12	379	290	2.89e-94	345	379	3	3584633	2	False
MF6_002734	GCF_024072595.1	NZ_CP099625.1	2611	2929816	2930853	-	49.326	97	97	12	379	290	2.89e-94	345	379	3	3586118	2	False
MF6_002734	GCF_011493005.1	NZ_CP049157.1	700	739143	740156	-	49.864	96	96	18	379	290	2.90e-94	337	379	3	1996666	2	False
MF6_002734	GCF_011039955.1	NZ_CP049317.1	817	900921	901934	+	49.864	96	96	18	379	290	2.90e-94	337	379	3	1990521	2	False
MF6_002734	GCF_024123895.1	NZ_CP099645.1	2615	2904179	2905216	+	49.326	97	97	12	379	289	9.22e-94	345	379	3	3534758	2	False
MF6_002734	GCF_059622985.1	NZ_CM184412.1	2833	3114819	3115865	+	49.322	97	97	14	379	289	9.51e-94	348	379	3	4087676	2	False
MF6_002734	GCA_020887275.1	AP022308.1	159	172981	174012	+	50.416	94	94	22	379	288	2.04e-93	343	379	3	1517105	4	False
MF6_002734	GCA_056494915.1	CP195752.1	592	636656	637675	-	47.383	95	95	20	379	287	3.67e-93	339	379	3	3150938	2	False
MF6_002734	GCF_045348565.1	NZ_CP157347.1	2344	2610494	2611531	+	49.057	97	97	12	379	288	4.08e-93	345	379	3	3633723	2	False
MF6_002734	GCF_050627395.1	NZ_CP192496.1	2889	3262383	3263420	+	48.787	97	97	12	379	287	5.83e-93	345	379	3	3508453	2	False
MF6_002734	GCF_050627075.1	NZ_CP192478.1	349	398583	399620	+	48.787	97	97	12	379	287	5.83e-93	345	379	3	3508438	2	False
MF6_002734	GCF_000961515.1	NZ_CP010027.1	682	787130	788167	+	48.787	97	97	12	379	287	5.83e-93	345	379	3	3508455	2	False
MF6_002734	GCF_054166245.1	NZ_CM135125.1	1560	1733671	1734690	-	47.383	95	95	20	379	286	9.64e-93	339	379	3	3305972	2	False
MF6_002734	GCF_054166155.1	NZ_CM135120.1	1002	1115609	1116628	-	47.383	95	95	20	379	286	9.64e-93	339	379	3	3305952	2	False
MF6_002734	GCF_054166125.1	NZ_JBSWBW010000002.1	2819	3109267	3110286	+	47.383	95	95	20	379	286	9.64e-93	339	379	3	3305954	2	False
MF6_002734	GCF_054166265.1	NZ_CM135126.1	1536	1721632	1722651	-	47.107	95	95	20	379	286	1.05e-92	339	379	3	3195775	2	False
MF6_002734	GCF_054166225.1	NZ_CM135124.1	2484	2767005	2768024	+	47.107	95	95	20	379	286	1.05e-92	339	379	3	3194468	2	False
MF6_002734	GCF_000236065.1	NC_016626.1	199	238201	239232	-	50.139	94	94	22	379	285	5.75e-92	343	379	3	1951047	2	False
MF6_002734	GCF_037478075.1	NZ_CP062178.1	1908	2168036	2169127	+	48.969	100	100	1	379	285	6.15e-92	363	379	3	2592175	1	False
MF6_002734	GCF_000828875.1	NZ_AP014579.1	367	396094	397125	-	49.861	94	94	22	379	283	2.80e-91	343	379	3	1438033	4	False
MF6_002734	GCF_039621805.1	NZ_CP155074.1	1503	1704029	1705057	-	48.098	97	97	13	379	282	5.15e-91	342	379	3	2121176	2	False
MF6_002734	GCF_022879815.1	NZ_CP084285.1	835	889981	891015	-	50.746	87	87	49	379	281	7.93e-91	344	379	3	1094832	3	False
MF6_002734	GCF_057612605.2	NZ_CM173618.1	1048	1160695	1161723	-	48.219	94	94	22	379	281	1.52e-90	342	379	3	1590018	2	False
MF6_002734	GCF_018408855.1	NZ_AP024325.1	259	309217	310254	-	49.863	94	94	22	379	281	1.86e-90	345	379	3	1684880	2	False
MF6_002734	GCF_009938265.1	NZ_AP022319.1	395	438956	440008	+	49.459	94	94	22	379	280	2.83e-90	350	379	3	1527330	3	False
MF6_002734	GCF_009789675.1	NZ_CP046913.1	2193	2545649	2547025	+	45.595	96	96	15	379	283	4.56e-90	458	379	3	3240103	1	False
MF6_002734	GCF_000020125.1	NC_010676.1	2717	3057680	3058702	-	48.787	97	97	14	379	279	7.34e-90	340	379	3	3625999	2	False
MF6_002734	GCF_001922345.1	NZ_CP018812.1	342	380228	381253	+	48.518	97	97	14	379	278	1.80e-89	341	379	3	2991945	2	False
MF6_002734	GCF_003286395.1	NZ_CP029641.1	766	831081	832112	-	48.000	98	98	10	379	278	1.82e-89	343	379	3	1273736	2	False
MF6_002734	GCF_023170545.1	NZ_CP084252.1	507	556880	557965	+	49.292	92	92	33	379	278	2.09e-89	361	379	3	1088009	3	False
MF6_002734	GCF_009789655.1	NZ_CP046912.1	458	523250	524281	+	49.319	95	95	20	379	277	4.72e-89	343	379	3	1103815	4	False
MF6_002734	GCF_032806925.1	NZ_CP136511.1	1683	1677663	1678682	+	47.658	95	95	20	379	275	2.60e-88	339	379	3	1798776	3	False
MF6_002734	GCF_034424375.1	NZ_CP139965.1	5614	6389013	6390035	-	49.394	86	86	53	379	274	5.42e-88	340	379	3	6677280	1	False
MF6_002734	GCF_017220215.1	NZ_CP071131.1	198	235136	236164	+	49.435	92	92	33	379	274	7.24e-88	342	379	3	913575	3	False
MF6_002734	GCF_029536165.1	NZ_CP120509.1	915	1047001	1048023	+	49.102	87	87	49	379	273	1.00e-87	340	379	3	3100484	2	False
MF6_002734	GCF_032806925.1	NZ_CP136511.1	1095	1073346	1074365	-	47.383	95	95	20	379	273	1.64e-87	339	379	3	1798776	3	False
MF6_002734	GCF_965118185.1	NZ_OZ221291.1	2286	2612719	2613741	+	48.802	87	87	49	379	273	1.71e-87	340	379	3	3440003	2	False
MF6_002734	GCF_031585635.1	NZ_CP134196.1	2451	2674191	2675219	-	47.619	97	97	11	379	272	4.87e-87	342	379	3	2949897	2	False
MF6_002734	GCF_030412785.1	NZ_CP125295.1	3922	4408522	4409544	+	48.817	88	88	45	379	272	5.27e-87	340	379	3	6584006	1	False
MF6_002734	GCF_050990595.1	NZ_CP158830.1	97	117992	119029	+	48.138	98	98	8	379	271	1.22e-86	345	379	3	1028322	4	False
MF6_002734	GCF_053760385.1	NZ_CM132389.1	2059	2237767	2238780	+	47.945	95	95	20	379	271	1.28e-86	337	379	3	2718970	2	False
MF6_002734	GCF_005280735.1	NZ_CP040077.1	738	809385	810575	-	50.248	99	99	4	379	272	1.78e-86	396	379	3	4775917	1	False
MF6_002734	GCF_019428685.1	NZ_CP080096.1	255	291246	292286	+	47.606	97	97	14	379	268	2.66e-85	346	379	3	3372003	2	False
MF6_002734	GCF_054166145.1	NZ_JBSWBX010000004.1	368	410437	411468	-	48.640	87	87	52	379	267	3.90e-85	343	379	3	2962017	2	False
MF6_002734	GCF_000092885.1	NC_014118.1	180	188844	189878	+	46.277	97	97	14	379	266	8.31e-85	344	379	3	2593966	2	False
MF6_002734	GCF_002902925.1	NZ_CP026114.1	71	81935	82984	-	49.102	87	87	49	379	264	6.16e-84	349	379	3	756439	4	False
MF6_002734	GCF_013426915.1	NZ_AP023180.1	1506	1648364	1649386	+	48.810	87	87	49	379	264	6.53e-84	340	379	3	2707317	2	False
MF6_002734	GCF_028473685.1	NZ_CP099394.1	999	1150031	1151059	+	49.112	87	87	49	379	264	8.17e-84	342	379	3	4704593	1	False
MF6_002734	GCF_001634365.1	NZ_CP014579.1	2476	2769609	2770640	+	47.074	98	98	10	379	261	1.07e-82	343	379	3	3497621	2	False
MF6_002734	GCF_964261745.1	NZ_OZ180038.1	863	924095	925120	-	48.895	94	94	22	379	261	1.20e-82	341	379	3	1169233	4	False
MF6_002734	GCF_964026365.1	NZ_OZ032136.1	863	924095	925120	-	48.895	94	94	22	379	261	1.20e-82	341	379	3	1169233	4	False
MF6_002734	GCF_029910215.1	NZ_CP110395.1	1072	1257032	1258066	+	47.647	86	86	53	379	259	7.73e-82	344	379	3	4485038	1	False
MF6_002734	GCF_001865575.2	NZ_CP017562.2	1835	2021353	2022387	-	48.348	87	87	52	379	258	1.34e-81	344	379	3	2641336	2	False
MF6_002734	GCA_965217235.1	OZ244257.1	1784	2089086	2090105	+	47.934	94	94	22	379	258	1.54e-81	339	379	3	2228287	2	False
MF6_002734	GCF_051125545.1	NZ_CP120436.1	531	595063	596097	+	49.848	87	87	52	379	258	2.04e-81	344	379	3	1162407	3	False
MF6_002734	GCF_051125205.1	NZ_CP120430.1	540	603746	604780	+	49.848	87	87	52	379	258	2.04e-81	344	379	3	1164524	3	False
MF6_002734	GCF_051124805.1	NZ_CP123189.1	728	819011	820045	-	49.848	87	87	52	379	258	2.04e-81	344	379	3	1142246	3	False
MF6_002734	GCF_051125215.1	NZ_CP120444.1	361	402348	403382	+	48.665	87	87	52	379	257	3.95e-81	344	379	3	1262688	3	False
MF6_002734	GCF_055391905.1	NZ_AP043693.1	590	661253	662284	-	47.917	87	87	49	379	256	4.71e-81	343	379	3	2645723	2	False
MF6_002734	GCF_003286395.1	NZ_CP029640.1	2184	2465634	2467019	+	41.080	88	88	46	379	258	4.42e-80	461	379	3	3130508	1	False
MF6_002734	GCF_051125545.1	NZ_CP120434.1	2328	2615064	2616452	+	40.811	86	86	53	379	254	2.03e-78	462	379	3	3299055	1	False
MF6_002734	GCF_051125205.1	NZ_CP120428.1	2301	2578480	2579868	+	40.811	86	86	53	379	254	2.03e-78	462	379	3	3243926	1	False
MF6_002734	GCF_051124805.1	NZ_CP123187.1	2299	2586311	2587699	+	40.811	86	86	53	379	254	2.03e-78	462	379	3	3235930	1	False
MF6_002734	GCF_009789675.1	NZ_CP046916.1	296	343032	344054	-	46.628	87	87	50	379	249	3.09e-78	340	379	3	1253746	4	False
MF6_002734	GCF_051125215.1	NZ_CP120442.1	2387	2696192	2697580	+	40.811	86	86	53	379	253	3.58e-78	462	379	3	3315905	1	False
MF6_002734	GCF_050990595.1	NZ_CP158827.1	2203	2519593	2520975	+	40.952	87	87	52	379	252	6.53e-78	460	379	3	3204364	1	False
MF6_002734	GCA_965217245.1	OZ244259.1	335	385864	386883	+	47.917	87	87	49	379	247	2.14e-77	339	379	3	2139739	2	False
MF6_002734	GCF_038050405.1	NZ_CP150900.1	200	214566	215588	-	46.409	94	94	22	379	246	5.12e-77	340	379	3	4664177	1	False
MF6_002734	GCF_005280735.1	NZ_CP040077.1	2588	2887356	2888378	-	48.767	95	95	19	379	243	5.62e-76	340	379	3	4775917	1	False
MF6_002734	GCF_007556815.1	NZ_CP041745.1	2627	2969589	2970659	+	41.304	92	92	19	367	207	1.36e-61	356	379	3	4485011	1	False
MF6_002734	GCF_038050405.1	NZ_CP150901.1	3132	3483105	3484172	+	40.274	91	91	28	372	200	7.24e-59	355	379	3	4449873	2	False
MF6_002734	GCF_001634365.1	NZ_CP014579.1	2549	2845779	2846846	+	40.599	92	92	26	372	199	1.01e-58	355	379	3	3497621	2	False
MF6_002734	GCF_053760385.1	NZ_CM132389.1	813	903475	904542	+	41.192	92	92	26	374	197	6.81e-58	355	379	3	2718970	2	False
MF6_002734	GCF_028473685.1	NZ_CP099394.1	2025	2280148	2281215	+	39.782	92	92	26	372	194	7.04e-57	355	379	4	4704593	1	False
MF6_002734	GCF_012689525.1	NZ_CP051514.1	264	290938	292005	+	38.692	92	92	26	372	193	2.72e-56	355	379	4	2486079	3	False
MF6_002734	GCF_013426915.1	NZ_AP023181.1	2118	2293093	2294115	-	38.095	83	83	26	339	169	4.16e-47	340	379	4	2380791	3	False
MF6_002734	GCF_013122645.1	NZ_CP052132.1	2502	2836304	2836603	-	68.932	27	27	1	102	136	1.20e-37	99	379	4	3532897	1	False
MF6_002734	GCF_038050405.1	NZ_CP150901.1	220	219917	220327	-	50.000	39	39	231	379	134	1.90e-36	136	379	4	4449873	2	False
MF6_003843	MF7	BMF7_NODE_3_len_857810_cov_35_9645_ID_6095484.64	224	230129	231826	-	100.000	100	100	1	565	1145	0.0	565	565	1	857810	3	False
MF6_003843	MF6	cluster_003_consensus	485	545623	547320	+	100.000	100	100	1	565	1145	0.0	565	565	1	1179882	3	False
MF6_003843	GCF_905400185.1	NZ_FR989677.1	644	711099	712796	+	100.000	100	100	1	565	1145	0.0	565	565	1	1347483	3	False
MF6_003843	GCF_016899425.1	NZ_CP045996.1	645	775727	777424	+	100.000	100	100	1	565	1145	0.0	565	565	1	1180421	3	False
MF6_003843	GCF_053209605.1	NZ_CP199987.1	505	572752	574449	+	98.761	100	100	1	565	1133	0.0	565	565	1	1244416	3	False
MF6_003843	GCF_053038975.1	NZ_CP199961.1	505	572752	574449	+	98.761	100	100	1	565	1133	0.0	565	565	1	1244422	3	False
MF6_003843	GCF_001999785.1	NZ_CP019668.1	4185	4715003	4716700	+	97.876	100	100	1	565	1127	0.0	565	565	1	7499459	1	False
MF6_003843	GCF_001999825.1	NZ_CP019669.1	455	505874	507571	-	97.876	100	100	1	565	1126	0.0	565	565	1	1055047	2	False
MF6_003843	GCF_037101275.1	NZ_AP029051.1	465	538563	540260	+	97.699	100	100	1	565	1125	0.0	565	565	1	1149504	3	False
MF6_003843	GCF_014211915.1	NZ_CP060041.1	28	23878	25575	-	97.522	100	100	1	565	1125	0.0	565	565	1	1082076	3	False
MF6_003843	GCF_002007585.1	NZ_CP017240.1	459	517314	519011	-	97.699	100	100	1	565	1125	0.0	565	565	1	1056196	3	False
MF6_003843	GCF_000203955.1	NC_008544.1	732	823117	824814	-	97.699	100	100	1	565	1125	0.0	565	565	1	1055417	3	False
MF6_003843	GCF_021535065.1	NZ_CP091014.1	872	1011790	1013487	+	97.699	100	100	1	565	1124	0.0	565	565	1	1096197	3	False
MF6_003843	GCF_000019505.1	NC_010512.1	193	201999	203696	-	97.522	100	100	1	565	1123	0.0	565	565	1	1224595	3	False
MF6_003843	GCF_030374675.1	NZ_CP126322.1	724	863940	865637	+	97.345	100	100	1	565	1121	0.0	565	565	1	1022242	3	False
MF6_003843	GCF_045345775.1	NZ_CP174278.1	862	1042653	1044350	+	97.168	100	100	1	565	1119	0.0	565	565	1	1087154	3	False
MF6_003843	GCF_003076415.1	NZ_CP021068.1	474	548597	550294	-	96.991	100	100	1	565	1119	0.0	565	565	1	713299	3	False
MF6_003843	GCF_003966315.1	NZ_CP034546.1	734	863724	865421	-	96.991	100	100	1	565	1118	0.0	565	565	1	1350848	3	False
MF6_003843	GCF_904865725.1	NZ_LR890525.1	479	554619	556316	+	96.637	100	100	1	565	1117	0.0	565	565	1	1023737	3	False
MF6_003843	GCF_040735455.1	NZ_CP136805.1	728	870787	872484	+	96.991	100	100	1	565	1117	0.0	565	565	1	1062595	3	False
MF6_003843	GCF_024730645.1	NZ_CP078072.1	417	483433	485130	+	96.637	100	100	1	565	1117	0.0	565	565	1	960211	3	False
MF6_003843	GCF_018228625.1	NZ_CP073703.1	439	502228	503925	+	96.637	100	100	1	565	1117	0.0	565	565	1	984365	3	False
MF6_003843	GCF_018223765.1	NZ_CP073670.1	724	759049	760746	-	96.637	100	100	1	565	1117	0.0	565	565	1	984325	3	False
MF6_003843	GCF_001606135.1	NZ_CP015037.1	740	824191	825888	-	96.637	100	100	1	565	1117	0.0	565	565	1	1072666	2	False
MF6_003843	GCF_001484665.1	NZ_CP011919.1	1	481	2178	+	96.637	100	100	1	565	1117	0.0	565	565	1	989585	3	False
MF6_003843	GCF_000755805.1	NZ_CP007785.1	571	658978	660675	+	96.637	100	100	1	565	1117	0.0	565	565	1	1180302	3	False
MF6_003843	GCF_000236215.2	NZ_HG938372.1	441	513396	515093	+	96.637	100	100	1	565	1117	0.0	565	565	1	1039263	3	False
MF6_003843	GCF_025643575.1	NZ_CP102477.1	779	872367	874064	+	96.460	100	100	1	565	1115	0.0	565	565	1	882513	3	False
MF6_003843	GCF_023374855.1	NZ_CP090762.1	426	483985	485682	-	96.460	100	100	1	565	1115	0.0	565	565	1	1017701	3	False
MF6_003843	GCF_023374835.1	NZ_CP090759.1	426	483925	485622	-	96.460	100	100	1	565	1115	0.0	565	565	1	1017703	3	False
MF6_003843	GCF_023374335.1	NZ_CP090675.1	426	484022	485719	-	96.460	100	100	1	565	1115	0.0	565	565	1	1017484	3	False
MF6_003843	GCF_014357995.1	NZ_CP053302.1	419	482588	484285	+	96.460	100	100	1	565	1115	0.0	565	565	1	765157	3	False
MF6_003843	GCF_000009485.1	NC_011002.1	415	478548	480245	+	96.460	100	100	1	565	1115	0.0	565	565	1	875977	3	False
MF6_003843	GCF_001718895.1	NZ_CP013451.1	268	278640	280337	-	96.460	100	100	1	565	1115	0.0	565	565	1	1121886	3	False
MF6_003843	GCF_001999885.1	NZ_CP019673.1	417	472292	473989	-	96.460	100	100	1	565	1114	0.0	565	565	1	964521	3	False
MF6_003843	GCF_001606115.1	NZ_CP015035.1	986	1143054	1144751	+	96.283	100	100	1	565	1114	0.0	565	565	1	1271875	3	False
MF6_003843	GCF_039728355.1	NZ_CP155789.1	660	744523	746220	-	96.283	100	100	1	565	1113	0.0	565	565	1	1017452	3	False
MF6_003843	GCF_018223805.1	NZ_CP073675.1	426	480487	482184	-	96.283	100	100	1	565	1112	0.0	565	565	1	983740	3	False
MF6_003843	GCF_041205585.2	NZ_CM145223.1	281	306425	308122	+	96.106	100	100	1	565	1112	0.0	565	565	1	608063	3	False
MF6_003843	GCF_984668395.1	NZ_OZ480207.1	562	729464	731161	+	94.690	100	100	1	565	1096	0.0	565	565	1	1373398	3	False
MF6_003843	GCF_984667725.1	NZ_OZ480176.1	563	724895	726592	+	94.690	100	100	1	565	1096	0.0	565	565	1	1368847	3	False
MF6_003843	GCF_984669565.1	NZ_OZ480233.1	641	800165	801862	+	94.336	100	100	1	565	1095	0.0	565	565	1	1280661	3	False
