family	n_genomes	n_members	is_core	is_single_copy_core	genomes	members
GCF_053038975.1|AHCKDM_06235	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06235;GCF_053209605.1|GFFINM_06237
GCF_053038975.1|AHCKDM_06238	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06238;GCF_053209605.1|GFFINM_06240
GCF_053038975.1|AHCKDM_06239	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06239;GCF_053209605.1|GFFINM_06241
GCF_053038975.1|AHCKDM_06259	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06562;GCF_053038975.1|AHCKDM_06259;GCF_053209605.1|GFFINM_06261;GCF_905400185.1|DKPOPA_06602;MF6|CFFIHE_03800;MF7|EFEKAH_07303
GCF_053038975.1|AHCKDM_06260	4	4	0	0	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1	GCF_016899425.1|KEDGBJ_06563;GCF_053038975.1|AHCKDM_06260;GCF_053209605.1|GFFINM_06262;GCF_905400185.1|DKPOPA_06603
GCF_053038975.1|AHCKDM_06262	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06566;GCF_053038975.1|AHCKDM_06262;GCF_053209605.1|GFFINM_06264;GCF_905400185.1|DKPOPA_06606;MF6|CFFIHE_03804;MF7|EFEKAH_07299
GCF_053038975.1|AHCKDM_06265	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06569;GCF_053038975.1|AHCKDM_06265;GCF_053209605.1|GFFINM_06267;GCF_905400185.1|DKPOPA_06609;MF6|CFFIHE_03807;MF7|EFEKAH_07296
GCF_053038975.1|AHCKDM_06268	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06268;GCF_053209605.1|GFFINM_06270
GCF_053038975.1|AHCKDM_06271	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06271;GCF_053209605.1|GFFINM_06273
GCF_053038975.1|AHCKDM_06295	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06295;GCF_053209605.1|GFFINM_06297
GCF_053038975.1|AHCKDM_06296	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06296;GCF_053209605.1|GFFINM_06298
GCF_053038975.1|AHCKDM_06297	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06297;GCF_053209605.1|GFFINM_06299
GCF_053038975.1|AHCKDM_06298	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06298;GCF_053209605.1|GFFINM_06300
GCF_053038975.1|AHCKDM_06299	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06299;GCF_053209605.1|GFFINM_06301
GCF_053038975.1|AHCKDM_06300	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06300;GCF_053209605.1|GFFINM_06302
GCF_053038975.1|AHCKDM_06301	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06301;GCF_053209605.1|GFFINM_06303
GCF_053038975.1|AHCKDM_06302	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06302;GCF_053209605.1|GFFINM_06304
GCF_053038975.1|AHCKDM_06303	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06303;GCF_053209605.1|GFFINM_06305
GCF_053038975.1|AHCKDM_06304	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06304;GCF_053209605.1|GFFINM_06306
GCF_053038975.1|AHCKDM_06305	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06305;GCF_053209605.1|GFFINM_06307
GCF_053038975.1|AHCKDM_06306	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06306;GCF_053209605.1|GFFINM_06308
GCF_053038975.1|AHCKDM_06307	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06307;GCF_053209605.1|GFFINM_06309
GCF_053038975.1|AHCKDM_06308	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06308;GCF_053209605.1|GFFINM_06310
GCF_053038975.1|AHCKDM_06309	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06309;GCF_053209605.1|GFFINM_06311
GCF_053038975.1|AHCKDM_06310	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06310;GCF_053209605.1|GFFINM_06312
GCF_053038975.1|AHCKDM_06311	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06311;GCF_053209605.1|GFFINM_06313
GCF_053038975.1|AHCKDM_06312	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06312;GCF_053209605.1|GFFINM_06314
GCF_053038975.1|AHCKDM_06313	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06313;GCF_053209605.1|GFFINM_06315
GCF_053038975.1|AHCKDM_06314	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06314;GCF_053209605.1|GFFINM_06316
GCF_053038975.1|AHCKDM_06315	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06315;GCF_053209605.1|GFFINM_06317
GCF_053038975.1|AHCKDM_06317	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06605;GCF_053038975.1|AHCKDM_06317;GCF_053209605.1|GFFINM_06319;GCF_905400185.1|DKPOPA_06652;MF6|CFFIHE_03843;MF7|EFEKAH_07260
GCF_053038975.1|AHCKDM_06328	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06328;GCF_053209605.1|GFFINM_06330
GCF_053038975.1|AHCKDM_06329	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06329;GCF_053209605.1|GFFINM_06331
GCF_053038975.1|AHCKDM_06330	5	5	0	0	GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_053038975.1|AHCKDM_06330;GCF_053209605.1|GFFINM_06332;GCF_905400185.1|DKPOPA_06663;MF6|CFFIHE_03854;MF7|EFEKAH_07249
GCF_053038975.1|AHCKDM_06347	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06347;GCF_053209605.1|GFFINM_06349
GCF_053038975.1|AHCKDM_06348	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06348;GCF_053209605.1|GFFINM_06350
GCF_053038975.1|AHCKDM_06349	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06349;GCF_053209605.1|GFFINM_06351
GCF_053038975.1|AHCKDM_06350	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06350;GCF_053209605.1|GFFINM_06352
GCF_053038975.1|AHCKDM_06351	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06351;GCF_053209605.1|GFFINM_06353
GCF_053038975.1|AHCKDM_06352	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06352;GCF_053209605.1|GFFINM_06354
GCF_053038975.1|AHCKDM_06353	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06353;GCF_053209605.1|GFFINM_06355
GCF_053038975.1|AHCKDM_06362	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06641;GCF_053038975.1|AHCKDM_06362;GCF_053209605.1|GFFINM_06364;GCF_905400185.1|DKPOPA_06689;MF6|CFFIHE_03880;MF7|EFEKAH_07223
GCF_053038975.1|AHCKDM_06364	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06643;GCF_053038975.1|AHCKDM_06364;GCF_053209605.1|GFFINM_06366;GCF_905400185.1|DKPOPA_06691;MF6|CFFIHE_03882;MF7|EFEKAH_07221
GCF_053038975.1|AHCKDM_06366	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06645;GCF_053038975.1|AHCKDM_06366;GCF_053209605.1|GFFINM_06368;GCF_905400185.1|DKPOPA_06693;MF6|CFFIHE_03884;MF7|EFEKAH_07219
GCF_053038975.1|AHCKDM_06376	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06376;GCF_053209605.1|GFFINM_06378
GCF_053038975.1|AHCKDM_06377	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06377;GCF_053209605.1|GFFINM_06379
GCF_053038975.1|AHCKDM_06378	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06378;GCF_053209605.1|GFFINM_06380
GCF_053038975.1|AHCKDM_06379	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06379;GCF_053209605.1|GFFINM_06381
GCF_053038975.1|AHCKDM_06381	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06381;GCF_053209605.1|GFFINM_06383
GCF_053038975.1|AHCKDM_06382	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06382;GCF_053209605.1|GFFINM_06384
GCF_053038975.1|AHCKDM_06397	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06397;GCF_053209605.1|GFFINM_06399
GCF_053038975.1|AHCKDM_06400	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06400;GCF_053209605.1|GFFINM_06402
GCF_053038975.1|AHCKDM_06401	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06401;GCF_053209605.1|GFFINM_06403
GCF_053038975.1|AHCKDM_06403	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06403;GCF_053209605.1|GFFINM_06405
GCF_053038975.1|AHCKDM_06404	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06019;GCF_053038975.1|AHCKDM_06404;GCF_053209605.1|GFFINM_06406;GCF_905400185.1|DKPOPA_07082;MF6|CFFIHE_04273;MF7|EFEKAH_00047
GCF_053038975.1|AHCKDM_06405	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06405;GCF_053209605.1|GFFINM_06407
GCF_053038975.1|AHCKDM_06407	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06407;GCF_053209605.1|GFFINM_06409
GCF_053038975.1|AHCKDM_06409	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06409;GCF_053209605.1|GFFINM_06411
GCF_053038975.1|AHCKDM_06410	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06410;GCF_053209605.1|GFFINM_06412
GCF_053038975.1|AHCKDM_06414	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06414;GCF_053209605.1|GFFINM_06416
GCF_053038975.1|AHCKDM_06415	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06415;GCF_053209605.1|GFFINM_06417
GCF_053038975.1|AHCKDM_06416	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06416;GCF_053209605.1|GFFINM_06418
GCF_053038975.1|AHCKDM_06417	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06417;GCF_053209605.1|GFFINM_06419
GCF_053038975.1|AHCKDM_06418	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06418;GCF_053209605.1|GFFINM_06420
GCF_053038975.1|AHCKDM_06419	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06419;GCF_053209605.1|GFFINM_06421
GCF_053038975.1|AHCKDM_06420	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06420;GCF_053209605.1|GFFINM_06422
GCF_053038975.1|AHCKDM_06421	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06421;GCF_053209605.1|GFFINM_06423
GCF_053038975.1|AHCKDM_06422	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06422;GCF_053209605.1|GFFINM_06424
GCF_053038975.1|AHCKDM_06423	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06423;GCF_053209605.1|GFFINM_06425
GCF_053038975.1|AHCKDM_06424	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06424;GCF_053209605.1|GFFINM_06426
GCF_053038975.1|AHCKDM_06425	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06425;GCF_053209605.1|GFFINM_06427
GCF_053038975.1|AHCKDM_06426	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06426;GCF_053209605.1|GFFINM_06428
GCF_053038975.1|AHCKDM_06427	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06681;GCF_053038975.1|AHCKDM_06427;GCF_053209605.1|GFFINM_06429;GCF_905400185.1|DKPOPA_06729;MF6|CFFIHE_03920;MF7|EFEKAH_07183
GCF_053038975.1|AHCKDM_06432	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06686;GCF_053038975.1|AHCKDM_06432;GCF_053209605.1|GFFINM_06434;GCF_905400185.1|DKPOPA_06734;MF6|CFFIHE_03925;MF7|EFEKAH_07178
GCF_053038975.1|AHCKDM_06433	3	3	0	0	GCF_053038975.1;GCF_053209605.1;GCF_905400185.1	GCF_053038975.1|AHCKDM_06433;GCF_053209605.1|GFFINM_06435;GCF_905400185.1|DKPOPA_06620
GCF_053038975.1|AHCKDM_06434	3	3	0	0	GCF_053038975.1;GCF_053209605.1;GCF_905400185.1	GCF_053038975.1|AHCKDM_06434;GCF_053209605.1|GFFINM_06436;GCF_905400185.1|DKPOPA_06622
GCF_053038975.1|AHCKDM_06444	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06696;GCF_053038975.1|AHCKDM_06444;GCF_053209605.1|GFFINM_06446;GCF_905400185.1|DKPOPA_06744;MF6|CFFIHE_03935;MF7|EFEKAH_07168
GCF_053038975.1|AHCKDM_06448	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06700;GCF_053038975.1|AHCKDM_06448;GCF_053209605.1|GFFINM_06450;GCF_905400185.1|DKPOPA_06748;MF6|CFFIHE_03939;MF7|EFEKAH_07164
GCF_053038975.1|AHCKDM_06449	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06449;GCF_053209605.1|GFFINM_06451
GCF_053038975.1|AHCKDM_06451	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06702;GCF_053038975.1|AHCKDM_06451;GCF_053209605.1|GFFINM_06453;GCF_905400185.1|DKPOPA_06750;MF6|CFFIHE_03941;MF7|EFEKAH_07162
GCF_053038975.1|AHCKDM_06455	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06706;GCF_053038975.1|AHCKDM_06455;GCF_053209605.1|GFFINM_06457;GCF_905400185.1|DKPOPA_06754;MF6|CFFIHE_03945;MF7|EFEKAH_07158
GCF_053038975.1|AHCKDM_06467	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06718;GCF_053038975.1|AHCKDM_06467;GCF_053209605.1|GFFINM_06469;GCF_905400185.1|DKPOPA_06766;MF6|CFFIHE_03957;MF7|EFEKAH_07146
GCF_053038975.1|AHCKDM_06490	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06741;GCF_053038975.1|AHCKDM_06490;GCF_053209605.1|GFFINM_06492;GCF_905400185.1|DKPOPA_06789;MF6|CFFIHE_03980;MF7|EFEKAH_07123
GCF_053038975.1|AHCKDM_06494	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06745;GCF_053038975.1|AHCKDM_06494;GCF_053209605.1|GFFINM_06496;GCF_905400185.1|DKPOPA_06794;MF6|CFFIHE_03985;MF7|EFEKAH_07118
GCF_053038975.1|AHCKDM_06505	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06756;GCF_053038975.1|AHCKDM_06505;GCF_053209605.1|GFFINM_06507;GCF_905400185.1|DKPOPA_06805;MF6|CFFIHE_03996;MF7|EFEKAH_07107
GCF_053038975.1|AHCKDM_06506	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06506;GCF_053209605.1|GFFINM_06508
GCF_053038975.1|AHCKDM_06507	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06507;GCF_053209605.1|GFFINM_06509
GCF_053038975.1|AHCKDM_06508	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06508;GCF_053209605.1|GFFINM_06510
GCF_053038975.1|AHCKDM_06510	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06510;GCF_053209605.1|GFFINM_06512
GCF_053038975.1|AHCKDM_06518	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06518;GCF_053209605.1|GFFINM_06520
GCF_053038975.1|AHCKDM_06528	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06776;GCF_053038975.1|AHCKDM_06528;GCF_053209605.1|GFFINM_06530;GCF_905400185.1|DKPOPA_06825;MF6|CFFIHE_04016;MF7|EFEKAH_07087
GCF_053038975.1|AHCKDM_06550	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06550;GCF_053209605.1|GFFINM_06552
GCF_053038975.1|AHCKDM_06551	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06551;GCF_053209605.1|GFFINM_06553
GCF_053038975.1|AHCKDM_06553	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06553;GCF_053209605.1|GFFINM_06555
GCF_053038975.1|AHCKDM_06559	6	7	1	0	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06816;GCF_016899425.1|KEDGBJ_06817;GCF_053038975.1|AHCKDM_06559;GCF_053209605.1|GFFINM_06561;GCF_905400185.1|DKPOPA_06864;MF6|CFFIHE_04053;MF7|EFEKAH_07050
GCF_053038975.1|AHCKDM_06562	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06562;GCF_053209605.1|GFFINM_06564
GCF_053038975.1|AHCKDM_06563	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06820;GCF_053038975.1|AHCKDM_06563;GCF_053209605.1|GFFINM_06565;GCF_905400185.1|DKPOPA_06867;MF6|CFFIHE_04056;MF7|EFEKAH_07047
GCF_053038975.1|AHCKDM_06568	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06568;GCF_053209605.1|GFFINM_06570
GCF_053038975.1|AHCKDM_06569	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06569;GCF_053209605.1|GFFINM_06571
GCF_053038975.1|AHCKDM_06570	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06570;GCF_053209605.1|GFFINM_06572
GCF_053038975.1|AHCKDM_06573	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06573;GCF_053209605.1|GFFINM_06575
GCF_053038975.1|AHCKDM_06577	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06831;GCF_053038975.1|AHCKDM_06577;GCF_053209605.1|GFFINM_06579;GCF_905400185.1|DKPOPA_06878;MF6|CFFIHE_04067;MF7|EFEKAH_00253
GCF_053038975.1|AHCKDM_06603	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06857;GCF_053038975.1|AHCKDM_06603;GCF_053209605.1|GFFINM_06605;GCF_905400185.1|DKPOPA_06904;MF6|CFFIHE_04093;MF7|EFEKAH_00227
GCF_053038975.1|AHCKDM_06607	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06863;GCF_053038975.1|AHCKDM_06607;GCF_053209605.1|GFFINM_06609;GCF_905400185.1|DKPOPA_06909;MF6|CFFIHE_04098;MF7|EFEKAH_00222
GCF_053038975.1|AHCKDM_06626	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06882;GCF_053038975.1|AHCKDM_06626;GCF_053209605.1|GFFINM_06629;GCF_905400185.1|DKPOPA_06928;MF6|CFFIHE_04117;MF7|EFEKAH_00203
GCF_053038975.1|AHCKDM_06627	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06883;GCF_053038975.1|AHCKDM_06627;GCF_053209605.1|GFFINM_06630;GCF_905400185.1|DKPOPA_06929;MF6|CFFIHE_04118;MF7|EFEKAH_00202
GCF_053038975.1|AHCKDM_06628	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06884;GCF_053038975.1|AHCKDM_06628;GCF_053209605.1|GFFINM_06631;GCF_905400185.1|DKPOPA_06930;MF6|CFFIHE_04119;MF7|EFEKAH_00201
GCF_053038975.1|AHCKDM_06629	6	6	1	1	GCF_016899425.1;GCF_053038975.1;GCF_053209605.1;GCF_905400185.1;MF6;MF7	GCF_016899425.1|KEDGBJ_06885;GCF_053038975.1|AHCKDM_06629;GCF_053209605.1|GFFINM_06632;GCF_905400185.1|DKPOPA_06931;MF6|CFFIHE_04120;MF7|EFEKAH_00200
GCF_053038975.1|AHCKDM_06634	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06634;GCF_053209605.1|GFFINM_06637
GCF_053038975.1|AHCKDM_06635	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06635;GCF_053209605.1|GFFINM_06638
GCF_053038975.1|AHCKDM_06636	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06636;GCF_053209605.1|GFFINM_06639
GCF_053038975.1|AHCKDM_06642	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06642;GCF_053209605.1|GFFINM_06645
GCF_053038975.1|AHCKDM_06645	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06645;GCF_053209605.1|GFFINM_06648
GCF_053038975.1|AHCKDM_06646	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06646;GCF_053209605.1|GFFINM_06649
GCF_053038975.1|AHCKDM_06647	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06647;GCF_053209605.1|GFFINM_06650
GCF_053038975.1|AHCKDM_06648	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06648;GCF_053209605.1|GFFINM_06651
GCF_053038975.1|AHCKDM_06649	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06649;GCF_053209605.1|GFFINM_06652
GCF_053038975.1|AHCKDM_06650	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06650;GCF_053209605.1|GFFINM_06653
GCF_053038975.1|AHCKDM_06651	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06651;GCF_053209605.1|GFFINM_06654
GCF_053038975.1|AHCKDM_06652	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06652;GCF_053209605.1|GFFINM_06655
GCF_053038975.1|AHCKDM_06653	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06653;GCF_053209605.1|GFFINM_06656
GCF_053038975.1|AHCKDM_06654	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06654;GCF_053209605.1|GFFINM_06657
GCF_053038975.1|AHCKDM_06655	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06655;GCF_053209605.1|GFFINM_06658
GCF_053038975.1|AHCKDM_06656	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06656;GCF_053209605.1|GFFINM_06659
GCF_053038975.1|AHCKDM_06657	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06657;GCF_053209605.1|GFFINM_06660
GCF_053038975.1|AHCKDM_06663	2	2	0	0	GCF_053038975.1;GCF_053209605.1	GCF_053038975.1|AHCKDM_06663;GCF_053209605.1|GFFINM_06666
