Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
genomes/GCF_003933045.1.fna	genomes/MF6.fna	84.92	19.05	14.33	NZ_CM012065.1 Burkholderia mallei strain FDAARGOS_590 chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001729545.1.fna	genomes/MF6.fna	84.92	19.13	14.18	NZ_CP017175.1 Burkholderia mallei strain Bahrain1 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_052146275.1.fna	genomes/MF6.fna	84.92	17.69	15.72	NZ_CM125682.1 Burkholderia thailandensis strain 250524 chromosome I, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001718295.1.fna	genomes/MF6.fna	84.91	19.64	16.95	NZ_CP013360.1 Burkholderia thailandensis strain 2003015869 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001522135.2.fna	genomes/MF6.fna	84.90	20.30	18.58	NZ_CP013358.1 Burkholderia oklahomensis C6786 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_003020025.1.fna	genomes/MF6.fna	84.90	19.08	16.32	NZ_CP020390.1 Burkholderia thailandensis strain FDAARGOS_237 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_052854005.1.fna	genomes/MF6.fna	84.90	17.08	15.99	NZ_CP193432.1 Burkholderia pseudomallei strain Bp30 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_033870375.1.fna	genomes/MF6.fna	84.90	19.95	14.72	NZ_CP124603.1 Burkholderia mallei strain Mukteswar chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001718595.1.fna	genomes/MF6.fna	84.89	19.33	16.71	NZ_CP013407.1 Burkholderia thailandensis strain MSMB59 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_052858755.1.fna	genomes/MF6.fna	84.89	17.25	15.94	NZ_CP193471.1 Burkholderia pseudomallei strain Bp01 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_011578485.1.fna	genomes/MF6.fna	84.88	19.28	16.32	NZ_CP050020.1 Burkholderia thailandensis strain BPM chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000755865.1.fna	genomes/MF6.fna	84.88	19.41	14.00	NZ_CP008704.1 Burkholderia mallei strain 23344 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_055810255.1.fna	genomes/MF6.fna	84.88	19.34	16.23	NZ_CM147944.1 Burkholderia thailandensis strain 2025TL chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001524625.2.fna	genomes/MF6.fna	84.88	18.46	16.76	NZ_CP013424.1 Burkholderia savannae strain MSMB852 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000959185.1.fna	genomes/MF6.fna	84.88	17.22	15.75	NZ_CP009474.1 Burkholderia pseudomallei MSHR840 chromosome I, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_965199445.1.fna	genomes/MF6.fna	84.87	16.93	15.64	NZ_OZ241178.1 Burkholderia pseudomallei strain 21-7286_3 R#2.2 isolate 21-7286_3 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_003614815.1.fna	genomes/MF6.fna	84.87	18.98	16.27	NZ_CP022214.1 Burkholderia thailandensis strain FDAARGOS_241 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000755885.1.fna	genomes/MF6.fna	84.86	19.44	14.03	NZ_CP008723.1 Burkholderia mallei strain BMQ chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_016774495.1.fna	genomes/MF6.fna	84.85	18.23	16.27	NZ_CP068709.1 Burkholderia thailandensis strain AW34-19p chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_026315045.1.fna	genomes/MF6.fna	84.83	17.29	15.58	NZ_CP111140.1 Burkholderia pseudomallei strain MSHR1464 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000511895.1.fna	genomes/MF6.fna	84.82	16.72	15.85	NZ_CP004001.1 Burkholderia pseudomallei NCTC 13178 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000959605.1.fna	genomes/MF6.fna	84.82	18.42	16.82	NZ_CP010017.1 Burkholderia thailandensis 34 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000770415.1.fna	genomes/MF6.fna	84.82	17.24	15.80	NZ_CP009270.1 Burkholderia pseudomallei MSHR2243 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000755845.1.fna	genomes/MF6.fna	84.82	19.64	14.22	NZ_CP008711.1 Burkholderia mallei strain 6 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_002111205.1.fna	genomes/MF6.fna	84.81	16.89	15.75	NZ_CP018399.1 Burkholderia pseudomallei strain 2013746777 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCA_965199415.1.fna	genomes/MF6.fna	84.81	16.99	15.94	OZ241172.1 Burkholderia pseudomallei strain 21-7286_7 R#1 genome assembly, chromosome: 1	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_048688115.1.fna	genomes/MF6.fna	84.81	19.26	16.76	NZ_CP166681.1 Burkholderia thailandensis strain HNBT001 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_004323015.1.fna	genomes/MF6.fna	84.80	17.47	15.60	NZ_CP036452.1 Burkholderia pseudomallei strain BPs110 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001975065.1.fna	genomes/MF6.fna	84.80	17.19	15.97	NZ_CP017044.1 Burkholderia pseudomallei strain MSHR7929 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_980300355.1.fna	genomes/MF6.fna	84.79	17.48	15.94	NZ_OZ412839.1 Burkholderia pseudomallei strain IHUMIBP4 isolate IHUMIBP4 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_026315025.1.fna	genomes/MF6.fna	84.79	17.40	15.68	NZ_CP111138.1 Burkholderia pseudomallei strain MSHR1713 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001524445.2.fna	genomes/MF6.fna	84.78	17.33	16.50	NZ_CP013417.1 Burkholderia savannae strain MSMB266 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_052854895.1.fna	genomes/MF6.fna	84.77	17.55	15.92	NZ_CP193448.1 Burkholderia pseudomallei strain Bp22 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_002111365.1.fna	genomes/MF6.fna	84.77	16.37	15.50	NZ_CP018383.1 Burkholderia pseudomallei strain 2008724758 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_008728315.1.fna	genomes/MF6.fna	84.77	17.49	15.91	NZ_CP038220.1 Burkholderia pseudomallei strain Yap4 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000959205.1.fna	genomes/MF6.fna	84.77	16.45	15.52	NZ_CP009485.1 Burkholderia pseudomallei MSHR491 chromosome I, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_002346205.1.fna	genomes/MF6.fna	84.76	19.48	14.33	NZ_CP009931.1 Burkholderia mallei strain JHU chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000764575.1.fna	genomes/MF6.fna	84.76	17.09	15.79	NZ_CP004377.1 Burkholderia pseudomallei NAU35A-3 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_009749345.1.fna	genomes/MF6.fna	84.76	16.86	15.71	NZ_CP046584.1 Burkholderia pseudomallei strain B03 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_028657905.1.fna	genomes/MF6.fna	84.76	17.58	17.43	NZ_CP117782.1 Burkholderia sp. FERM BP-3421 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_051560065.1.fna	genomes/MF6.fna	84.76	17.31	16.04	NZ_CM121435.1 Burkholderia pseudomallei strain TSV268_S chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000970935.1.fna	genomes/MF6.fna	84.75	17.47	16.02	NZ_CM003196.1 Burkholderia pseudomallei MSHR1328 chromosome I, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_002111045.1.fna	genomes/MF6.fna	84.75	16.24	15.25	NZ_CP018410.1 Burkholderia pseudomallei strain 3000015237 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_026315005.1.fna	genomes/MF6.fna	84.75	17.36	15.67	NZ_CP111136.1 Burkholderia pseudomallei strain MSHR7744 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_006542585.1.fna	genomes/MF6.fna	84.74	16.30	15.31	NZ_CP041220.1 Burkholderia pseudomallei strain InDRE_2Son2018 chromosome 1	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_035621555.1.fna	genomes/MF6.fna	84.74	18.61	16.41	NZ_CP141809.1 Burkholderia thailandensis strain 2022DZh chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_028201395.1.fna	genomes/MF6.fna	84.74	17.35	15.57	NZ_CP116403.1 Burkholderia pseudomallei strain MSHR5087 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001523745.2.fna	genomes/MF6.fna	84.73	18.88	15.95	NZ_CP013386.1 Burkholderia mayonis strain BDU6 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000770495.1.fna	genomes/MF6.fna	84.73	16.51	15.54	NZ_CP009161.1 Burkholderia pseudomallei TSV 48 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_965199625.1.fna	genomes/MF6.fna	84.73	16.87	15.59	NZ_OZ241209.1 Burkholderia pseudomallei strain 21-7286_8 R#1 isolate 21-7286_8 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_003606245.1.fna	genomes/MF6.fna	84.73	16.50	15.43	NZ_CP023775.1 Burkholderia pseudomallei strain BPHN1 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_002346045.1.fna	genomes/MF6.fna	84.72	19.28	14.43	NZ_CP009929.1 Burkholderia mallei strain FMH chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001522635.2.fna	genomes/MF6.fna	84.72	16.82	15.87	NZ_CP013389.1 Burkholderia mayonis strain BDU8 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCA_055387565.1.fna	genomes/MF6.fna	84.72	17.54	15.66	AP040305.1 Burkholderia pseudomallei GTC 3P0021 DNA, chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_006542565.1.fna	genomes/MF6.fna	84.72	16.34	15.34	NZ_CP041218.1 Burkholderia pseudomallei strain InDRE_1Son2018 chromosome 1	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000770515.1.fna	genomes/MF6.fna	84.72	16.80	15.72	NZ_CP009162.1 Burkholderia pseudomallei K42 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_002111085.1.fna	genomes/MF6.fna	84.71	16.50	15.62	NZ_CP018373.1 Burkholderia pseudomallei strain 2002721184 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_033870355.1.fna	genomes/MF6.fna	84.71	19.01	14.20	NZ_CP124605.1 Burkholderia mallei strain Zagreb chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_980300905.1.fna	genomes/MF6.fna	84.71	17.15	15.95	NZ_OZ412841.1 Burkholderia pseudomallei strain IHUMIBP2-2 isolate IHUMIBP2-2 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_055387925.1.fna	genomes/MF6.fna	84.71	19.30	14.54	NZ_AP040281.1 Burkholderia mallei strain GTC 3P0077 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001695715.1.fna	genomes/MF6.fna	84.71	16.72	15.69	NZ_CP016638.1 Burkholderia pseudomallei strain M1 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_003798245.1.fna	genomes/MF6.fna	84.71	16.73	15.56	NZ_CP033703.1 Burkholderia pseudomallei strain FDAARGOS_593 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_018228585.1.fna	genomes/MF6.fna	84.70	17.34	15.88	NZ_CP073731.1 Burkholderia pseudomallei strain AW44 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_980295165.1.fna	genomes/MF6.fna	84.70	17.37	15.99	NZ_OZ412830.1 Burkholderia pseudomallei strain IHUMIBP1 isolate IHUMIBP1 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_965199385.1.fna	genomes/MF6.fna	84.70	17.24	15.94	NZ_OZ241166.1 Burkholderia pseudomallei strain 21-7286_1 R#1 isolate 21-7286_1 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001277875.1.fna	genomes/MF6.fna	84.70	16.51	15.39	NZ_CP012515.1 Burkholderia pseudomallei strain vgh16R chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_003933025.1.fna	genomes/MF6.fna	84.70	19.40	14.02	NZ_CM012068.1 Burkholderia mallei strain FDAARGOS_588 chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_052857935.1.fna	genomes/MF6.fna	84.70	17.68	16.23	NZ_CP193466.1 Burkholderia pseudomallei strain Bp06 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001277895.1.fna	genomes/MF6.fna	84.70	16.52	15.39	NZ_CP012517.1 Burkholderia pseudomallei strain vgh16W chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_965199515.1.fna	genomes/MF6.fna	84.69	17.08	15.79	NZ_OZ241213.1 Burkholderia pseudomallei strain 21-7286_9 R#1 isolate 21-7286_9 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_003933015.1.fna	genomes/MF6.fna	84.69	20.51	13.76	NZ_CM012067.1 Burkholderia mallei strain FDAARGOS_585 chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_017378275.1.fna	genomes/MF6.fna	84.69	17.06	15.90	NZ_CP071757.1 Burkholderia pseudomallei strain VBP399 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_965211595.1.fna	genomes/MF6.fna	84.69	17.47	16.10	NZ_OZ242944.1 Burkholderia pseudomallei strain 22-9817_1 R#1 isolate 22-9817_1 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000755765.1.fna	genomes/MF6.fna	84.69	15.83	15.11	NZ_CP009209.1 Burkholderia pseudomallei strain BDP chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001318245.1.fna	genomes/MF6.fna	84.69	16.58	15.44	NZ_CP012041.1 Burkholderia pseudomallei strain Bp1651 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_030297255.1.fna	genomes/MF6.fna	84.69	17.13	15.56	NZ_AP028077.1 Burkholderia pseudomallei strain GTC3P0254T chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_030297195.1.fna	genomes/MF6.fna	84.68	17.14	15.61	NZ_AP028071.1 Burkholderia pseudomallei strain GTC3P0019 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_052855605.1.fna	genomes/MF6.fna	84.68	17.44	16.07	NZ_CP193453.1 Burkholderia pseudomallei strain Bp17 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_008728355.1.fna	genomes/MF6.fna	84.68	17.34	15.79	NZ_CP038224.1 Burkholderia pseudomallei strain Yap2a chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_052854305.1.fna	genomes/MF6.fna	84.67	16.87	15.87	NZ_CP193438.1 Burkholderia pseudomallei strain Bp26 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_008728375.1.fna	genomes/MF6.fna	84.67	17.16	15.72	NZ_CP038226.1 Burkholderia pseudomallei strain Yap1 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000770395.1.fna	genomes/MF6.fna	84.67	17.05	15.80	NZ_CP009235.1 Burkholderia pseudomallei MSHR62 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_004842085.1.fna	genomes/MF6.fna	84.67	17.38	15.97	NZ_CP038805.1 Burkholderia pseudomallei strain HNBP001 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000756145.1.fna	genomes/MF6.fna	84.67	17.66	16.05	NZ_CP008758.1 Burkholderia pseudomallei strain 1106a chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_033870395.1.fna	genomes/MF6.fna	84.66	19.37	14.46	NZ_CP124604.1 Burkholderia mallei strain Bogor chromosome, complete genome	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_052854015.1.fna	genomes/MF6.fna	84.66	17.08	16.07	NZ_CP193435.1 Burkholderia pseudomallei strain Bp29 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_965201125.1.fna	genomes/MF6.fna	84.66	16.73	15.99	NZ_OZ241753.1 Burkholderia pseudomallei strain 22-9817_5 R#1 isolate 22-9817_5 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000970955.1.fna	genomes/MF6.fna	84.66	17.09	16.12	NZ_CM003194.1 Burkholderia pseudomallei MSHR1079 chromosome I, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_965211575.1.fna	genomes/MF6.fna	84.66	17.20	15.90	NZ_OZ242940.1 Burkholderia pseudomallei strain 21-7286_2 R#1 isolate 21-7286_2 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_030297235.1.fna	genomes/MF6.fna	84.66	17.12	15.91	NZ_AP028075.1 Burkholderia pseudomallei strain GTC3P0054 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_052858685.1.fna	genomes/MF6.fna	84.66	17.03	15.89	NZ_CP193470.1 Burkholderia pseudomallei strain Bp02 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000770565.1.fna	genomes/MF6.fna	84.66	15.46	15.49	NZ_CP009157.1 Burkholderia pseudomallei strain TSV202 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_052857015.1.fna	genomes/MF6.fna	84.66	17.52	15.89	NZ_CP193462.1 Burkholderia pseudomallei strain Bp13 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_002111065.1.fna	genomes/MF6.fna	84.65	16.49	15.54	NZ_CP018368.1 Burkholderia pseudomallei strain 2002721100 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_002111245.1.fna	genomes/MF6.fna	84.65	16.79	15.78	NZ_CP018402.1 Burkholderia pseudomallei strain 2013746877 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_002111105.1.fna	genomes/MF6.fna	84.65	16.79	15.58	NZ_CP018418.1 Burkholderia pseudomallei strain 2002734728 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_002111325.1.fna	genomes/MF6.fna	84.65	16.81	15.60	NZ_CP018369.1 Burkholderia pseudomallei strain 2002721123 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_004323035.1.fna	genomes/MF6.fna	84.65	17.72	15.83	NZ_CP036454.1 Burkholderia pseudomallei strain BPs111 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_008728335.1.fna	genomes/MF6.fna	84.65	16.79	15.29	NZ_CP038222.1 Burkholderia pseudomallei strain Yap3a chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000959405.1.fna	genomes/MF6.fna	84.65	19.23	14.58	NZ_CP009587.1 Burkholderia mallei strain 11 chromosome I, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_005853645.1.fna	genomes/MF6.fna	84.65	16.89	15.55	NZ_CP040531.1 Burkholderia pseudomallei strain VB3253 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_018228605.1.fna	genomes/MF6.fna	84.65	17.31	15.84	NZ_CP073737.1 Burkholderia pseudomallei strain AW17-22 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000755965.1.fna	genomes/MF6.fna	84.65	17.02	15.92	NZ_CP008909.1 Burkholderia pseudomallei MSHR5848 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_018228385.1.fna	genomes/MF6.fna	84.65	17.09	15.60	NZ_CP073728.1 Burkholderia pseudomallei strain BD5 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_965199405.1.fna	genomes/MF6.fna	84.64	17.41	16.10	NZ_OZ241170.1 Burkholderia pseudomallei strain 21-7286_6 R#1 isolate 21-7286_6 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_018228525.1.fna	genomes/MF6.fna	84.64	17.28	15.85	NZ_CP073725.1 Burkholderia pseudomallei strain N2 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000494855.1.fna	genomes/MF6.fna	84.64	16.53	15.55	NC_022659.1 Burkholderia pseudomallei NCTC 13179 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001975105.1.fna	genomes/MF6.fna	84.64	17.04	15.99	NZ_CP017048.1 Burkholderia pseudomallei strain MSHR5864 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001532025.2.fna	genomes/MF6.fna	84.64	18.46	16.37	NZ_CP013457.1 Burkholderia sp. MSMB617WGS chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000520895.1.fna	genomes/MF6.fna	84.64	16.69	15.66	NZ_CP004023.1 Burkholderia pseudomallei MSHR511 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_055397665.1.fna	genomes/MF6.fna	84.64	19.35	14.34	NZ_AP029029.1 Burkholderia mallei strain mongolia_1 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_980300965.1.fna	genomes/MF6.fna	84.64	16.75	15.84	NZ_OZ412845.1 Burkholderia pseudomallei strain IHUMIBP3 isolate IHUMIBP3 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_051560105.1.fna	genomes/MF6.fna	84.64	16.77	15.77	NZ_CM121439.1 Burkholderia pseudomallei strain TSV287_S chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_965199435.1.fna	genomes/MF6.fna	84.64	17.41	16.10	NZ_OZ241176.1 Burkholderia pseudomallei strain 21-7286_5 R#1 isolate 21-7286_5 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000755785.1.fna	genomes/MF6.fna	84.63	19.32	14.46	NZ_CP009148.1 Burkholderia mallei strain FMH 23344 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001695735.1.fna	genomes/MF6.fna	84.63	16.81	15.76	NZ_CP016636.1 Burkholderia pseudomallei strain MS chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_038448955.1.fna	genomes/MF6.fna	84.63	17.20	16.03	NZ_CP151810.1 Burkholderia pseudomallei strain SiteC-5E chromosome 1	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_001277975.1.fna	genomes/MF6.fna	84.63	17.16	15.81	NZ_CP012576.1 Burkholderia pseudomallei strain 982 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_965199395.1.fna	genomes/MF6.fna	84.62	17.10	15.85	NZ_OZ241168.1 Burkholderia pseudomallei strain 21-07286_3 R#1 isolate 21-07286_3 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_965199455.1.fna	genomes/MF6.fna	84.62	17.51	16.19	NZ_OZ241180.1 Burkholderia pseudomallei strain 21-7286_5 R#2 isolate 21-7286_5 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000959285.1.fna	genomes/MF6.fna	84.62	16.91	15.72	NZ_CP009538.1 Burkholderia pseudomallei K96243 chromosome I, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000954175.1.fna	genomes/MF6.fna	84.62	17.24	15.58	NZ_CP010973.1 Burkholderia pseudomallei strain vgh07 isolate human chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_000959465.1.fna	genomes/MF6.fna	84.62	20.14	14.69	NZ_CP009642.1 Burkholderia mallei strain India86-567-2 chromosome I, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_051560085.1.fna	genomes/MF6.fna	84.62	17.15	15.80	NZ_CM121437.1 Burkholderia pseudomallei strain TSV270_S chromosome 1, whole genome shotgun sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
genomes/GCF_980300945.1.fna	genomes/MF6.fna	84.61	17.28	16.07	NZ_OZ412843.1 Burkholderia pseudomallei strain IHUMIBP2-1 isolate IHUMIBP2-1 chromosome 1, complete sequence	cluster_001_consensus rotated=True rotated_gene=dnaA
