region	contig	region_product	protein_id	gene	product	feature	start	end	strand	length_bp	gene_kind	in_protocluster_core	logFC	adj.P.Val	category	direction	mibig_accession	mibig_similarity
chr2.region004	chr2	terpene	AC1V0C_20920		terpene synthase family protein	CDS	930029	931108	-	1080	biosynthetic	True	0.628538217705628	0.0014939447737754	significant	up in MF6C	BGC0002708.2	0.744
chr2.region004	chr2	terpene	AC1V0C_20925	uppS	polyprenyl diphosphate synthase	CDS	931164	931934	-	771		False			not_quantified		BGC0002708.2	0.744
chr2.region004	chr2	terpene	AC1V0C_20930		MFS transporter	CDS	932327	933715	-	1389	transport	False	-1.42025567597	0.154987130580193	nonsig	up in MF6	BGC0002708.2	0.744
chr2.region004	chr2	terpene	AC1V0C_20935		TetR/AcrR family transcriptional regulator	CDS	934105	934734	+	630	regulatory	False			not_quantified		BGC0002708.2	0.744
chr2.region004	chr2	terpene	AC1V0C_20940	treA	alpha,alpha-trehalase TreA	CDS	934872	936590	+	1719		False	1.56652032628083	9.36546391048199e-06	significant	up in MF6C	BGC0002708.2	0.744
chr2.region004	chr2	terpene	AC1V0C_20945		carbohydrate porin	CDS	936711	938201	-	1491		False	-0.1104142359526	0.391819304588614	nonsig	up in MF6	BGC0002708.2	0.744
chr2.region004	chr2	terpene	AC1V0C_20950		hypothetical protein	CDS	938294	938563	-	270		False			not_quantified		BGC0002708.2	0.744
chr2.region004	chr2	terpene	AC1V0C_20955		hypothetical protein	CDS	939647	939784	+	138		False			not_quantified		BGC0002708.2	0.744
chr2.region005	chr2	hserlactone	AC1V0C_21600		glutathione S-transferase family protein	CDS	1091110	1091757	+	648	biosynthetic-additional	False			not_quantified		BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21605		MFS transporter	CDS	1092097	1093347	+	1251	transport	False			not_quantified		BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21610		YXWGXW repeat-containing protein	CDS	1093712	1094083	-	372		False			not_quantified		BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21615		porin	CDS	1094668	1095789	+	1122		False	-0.314140007797079	0.0024631437682763	significant	up in MF6	BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21620		GreA/GreB family elongation factor	CDS	1095966	1096364	-	399		False	0.146871501599492	0.300339824053012	nonsig	up in MF6C	BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21625		DUF4148 domain-containing protein	CDS	1096877	1097206	+	330		False			not_quantified		BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21630		CBS domain-containing protein	CDS	1097364	1097825	-	462		False	1.11707050590077	4.39325248055204e-06	significant	up in MF6C	BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21635	ribA	GTP cyclohydrolase II	CDS	1098001	1098651	+	651		False	-0.330111819484202	0.0097675894532623	significant	up in MF6	BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21640		VOC family protein	CDS	1098927	1099313	-	387		False	0.876623184353772	0.0004765204004101	significant	up in MF6C	BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21645		hypothetical protein	CDS	1099616	1099906	+	291		False			not_quantified		BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21650		hypothetical protein	CDS	1100111	1100875	-	765		False	-0.230634095060207	0.142563911693449	nonsig	up in MF6	BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21655		acyl-homoserine-lactone synthase	CDS	1100927	1101535	-	609	biosynthetic	True	-0.558911263983031	0.100116253364957	nonsig	up in MF6	BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21660		DUF4902 domain-containing protein	CDS	1101747	1102190	-	444		False	-0.427846522784474	0.0143343145161527	significant	up in MF6	BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21665		autoinducer binding domain-containing protein	CDS	1102264	1102983	+	720	regulatory	False	-0.608316336302028	0.0010793589810699	significant	up in MF6	BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21670		MgtC/SapB family protein	CDS	1103035	1103742	-	708		False	0.407815449119347	0.118907323068994	nonsig	up in MF6C	BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21675		TolC family protein	CDS	1104046	1105590	-	1545	transport	False			not_quantified		BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21680		FUSC family protein	CDS	1105577	1107622	-	2046		False	0.715286972007757	0.0947111433971967	nonsig	up in MF6C	BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21685	mdtN	multidrug transporter subunit MdtN	CDS	1107603	1108652	-	1050	transport	False	0.982661886931059	2.12609637729822e-05	significant	up in MF6C	BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21690		hypothetical protein	CDS	1108649	1108942	-	294		False			not_quantified		BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21695		hypothetical protein	CDS	1109111	1109434	-	324		False			not_quantified		BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21700		metallophosphoesterase	CDS	1109621	1110766	+	1146		False	0.124508815434972	0.513128586071145	nonsig	up in MF6C	BGC0000927.3	0.43
chr2.region005	chr2	hserlactone	AC1V0C_21705		alpha-ketoglutarate-dependent dioxygenase AlkB family protein	CDS	1110933	1111532	+	600		False	-0.504387409120149	0.235875348418801	nonsig	up in MF6	BGC0000927.3	0.43
chr2.region006	chr2	terpene	AC1V0C_24140	pdxR	MocR-like pyridoxine biosynthesis transcription factor PdxR	CDS	1676612	1678096	+	1485	biosynthetic-additional	False			not_quantified		BGC0001684.3	0.61
chr2.region006	chr2	terpene	AC1V0C_24145		carboxymuconolactone decarboxylase family protein	CDS	1678192	1678629	+	438	biosynthetic-additional	False			not_quantified		BGC0001684.3	0.61
chr2.region006	chr2	terpene	AC1V0C_24150		cupin domain-containing protein	CDS	1678640	1679059	+	420		False			not_quantified		BGC0001684.3	0.61
chr2.region006	chr2	terpene	AC1V0C_24155		TetR/AcrR family transcriptional regulator	CDS	1679335	1680030	+	696	regulatory	False			not_quantified		BGC0001684.3	0.61
chr2.region006	chr2	terpene	AC1V0C_24160		HlyD family secretion protein	CDS	1680027	1680992	+	966	transport	False	-0.927829202451129	3.7706946598323e-05	significant	up in MF6	BGC0001684.3	0.61
chr2.region006	chr2	terpene	AC1V0C_24165		ABC transporter ATP-binding protein	CDS	1680989	1681939	+	951	transport	False			missing_in_A		BGC0001684.3	0.61
chr2.region006	chr2	terpene	AC1V0C_24170		ABC transporter permease	CDS	1681936	1683090	+	1155	transport	False			not_quantified		BGC0001684.3	0.61
chr2.region006	chr2	terpene	AC1V0C_24175		efflux transporter outer membrane subunit	CDS	1683101	1684579	+	1479	transport	False	-1.18331988041201	7.22367269055742e-05	significant	up in MF6	BGC0001684.3	0.61
chr2.region006	chr2	terpene	AC1V0C_24180		porin	CDS	1684647	1685861	-	1215		False	2.0761479600002	1.10365963269581e-05	significant	up in MF6C	BGC0001684.3	0.61
chr2.region006	chr2	terpene	AC1V0C_24185		phytoene/squalene synthase family protein	CDS	1686327	1687391	-	1065	biosynthetic	True	-0.462749407104955	0.0421420828111519	significant	up in MF6	BGC0001684.3	0.61
chr2.region006	chr2	terpene	AC1V0C_24190		glycerophosphodiester phosphodiesterase	CDS	1687761	1688906	+	1146		False	0.246045137088871	0.0166975042355294	significant	up in MF6C	BGC0001684.3	0.61
chr2.region006	chr2	terpene	AC1V0C_24195		rhodanese-related sulfurtransferase	CDS	1688977	1690608	-	1632	biosynthetic-additional	False	-1.2193250303451	1.53941003339608e-06	significant	up in MF6	BGC0001684.3	0.61
chr2.region006	chr2	terpene	AC1V0C_24200		cysteine dioxygenase family protein	CDS	1690714	1691280	-	567		False	0.956888818487187	0.027096474759975	significant	up in MF6C	BGC0001684.3	0.61
chr2.region006	chr2	terpene	AC1V0C_24205		LysR family transcriptional regulator	CDS	1691298	1692272	+	975	regulatory	False			not_quantified		BGC0001684.3	0.61
chr2.region006	chr2	terpene	AC1V0C_24210		acyl-CoA dehydrogenase family protein	CDS	1692352	1693710	-	1359	biosynthetic-additional	False			not_quantified		BGC0001684.3	0.61
chr2.region006	chr2	terpene	AC1V0C_24215		LLM class flavin-dependent oxidoreductase	CDS	1693951	1695036	+	1086	biosynthetic-additional	False			not_quantified		BGC0001684.3	0.61
chr2.region006	chr2	terpene	AC1V0C_24220		class II aldolase/adducin family protein	CDS	1695060	1695899	+	840		False			not_quantified		BGC0001684.3	0.61
chr2.region006	chr2	terpene	AC1V0C_24225		ABC transporter substrate-binding protein	CDS	1695933	1696967	+	1035		False			not_quantified		BGC0001684.3	0.61
chr2.region007	chr2	phosphonate	AC1V0C_24750		4-hydroxyproline epimerase	CDS	1818780	1819712	-	933		False			missing_in_B		BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24755		dihydrodipicolinate synthase family protein	CDS	1819964	1820884	+	921		False	0.789063590169896	0.0055684390962823	significant	up in MF6C	BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24760		APC family permease	CDS	1821121	1822746	+	1626	biosynthetic-additional	False			not_quantified		BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24765		aldehyde dehydrogenase (NADP(+))	CDS	1822818	1824410	+	1593	biosynthetic	True			not_quantified		BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24770		Ldh family oxidoreductase	CDS	1824403	1825425	+	1023		True			not_quantified		BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24775	ilvD	dihydroxy-acid dehydratase	CDS	1825740	1827599	+	1860		True	-0.841655795873841	3.1518935001234e-05	significant	up in MF6	BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24780		SH3 domain-containing protein	CDS	1827720	1828622	-	903		True	1.34412284307124	0.000183819598333	significant	up in MF6C	BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24785		hypothetical protein	CDS	1828651	1829073	-	423		True			not_quantified		BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24790		sigma-70 family RNA polymerase sigma factor	CDS	1829371	1830897	+	1527		True			not_quantified		BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24795		helix-hairpin-helix domain-containing protein	CDS	1831080	1831961	+	882		True	3.06365582334952	7.69498026468436e-07	significant	up in MF6C	BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24800		helix-turn-helix domain-containing protein	CDS	1832108	1832533	-	426	regulatory	True	0.394040909255995	0.0417312204466446	significant	up in MF6C	BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24805		DUF2938 domain-containing protein	CDS	1832674	1833171	+	498		True			not_quantified		BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24810		MarR family transcriptional regulator	CDS	1833178	1833273	-	96		True			not_quantified		BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24815		multidrug transporter	CDS	1833260	1833364	+	105		True			not_quantified		BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24820	scpC	succinyl-CoA:acetate CoA-transferase ScpC	CDS	1833395	1834909	-	1515		True	-3.0404362101658	3.29519527197275e-08	significant	up in MF6	BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24825		CDP-alcohol phosphatidyltransferase family protein	CDS	1835546	1836241	+	696		True	-1.13835695806543	0.0049144151600178	significant	up in MF6	BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24830		HalD/BesD family halogenase	CDS	1836238	1837047	+	810		True	-2.06526735629175	5.18755364121524e-06	significant	up in MF6	BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24835		HpnL family protein	CDS	1837044	1838045	+	1002		True			not_quantified		BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24840		phosphocholine cytidylyltransferase family protein	CDS	1838081	1838848	+	768	biosynthetic	True	-2.1166984745109	2.86494058342524e-08	significant	up in MF6	BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24845	aepX	phosphoenolpyruvate mutase	CDS	1838845	1840530	+	1686	biosynthetic	True	-4.28187131957722	7.0518156232283806e-09	significant	up in MF6	BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24850	aepY	phosphonopyruvate decarboxylase	CDS	1840527	1841723	+	1197	biosynthetic	True	-1.95766679136511	5.29360585487904e-08	significant	up in MF6	BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24855		2-aminoethylphosphonate aminotransferase	CDS	1841723	1842787	+	1065	biosynthetic	True	-1.54917033693864	5.46778248030373e-07	significant	up in MF6	BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24860		hypothetical protein	CDS	1843011	1843943	+	933		False			not_quantified		BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24865		PA3715 family protein	CDS	1844496	1845314	+	819		False	-0.129407298605198	0.6508229679116	nonsig	up in MF6	BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24870		acyltransferase family protein	CDS	1845342	1846493	-	1152	biosynthetic-additional	False			not_quantified		BGC0002036.4	0.504
chr2.region007	chr2	phosphonate	AC1V0C_24875	pip	prolyl aminopeptidase	CDS	1846821	1847753	+	933	biosynthetic-additional	False	0.179765481716792	0.0733011406437077	nonsig	up in MF6C	BGC0002036.4	0.504
chr2.region008	chr2	terpene-precursor	AC1V0C_26610	dnaG	DNA primase	CDS	2241274	2243148	-	1875		False	-0.173425543105225	0.28279543761862	nonsig	up in MF6	BGC0002283.2	0.509
chr2.region008	chr2	terpene-precursor	AC1V0C_26615		GatB/YqeY domain-containing protein	CDS	2243219	2243665	-	447		False	-0.281494892511986	0.147791684599498	nonsig	up in MF6	BGC0002283.2	0.509
chr2.region008	chr2	terpene-precursor	AC1V0C_26620	rpsU	30S ribosomal protein S21	CDS	2243860	2244072	-	213		False	0.815063396110915	0.0004895595894062	significant	up in MF6C	BGC0002283.2	0.509
chr2.region008	chr2	terpene-precursor	AC1V0C_26625		BaiN/RdsA family NAD(P)/FAD-dependent oxidoreductase	CDS	2244178	2245398	-	1221		False	0.198550432998122	0.279856771125326	nonsig	up in MF6C	BGC0002283.2	0.509
chr2.region008	chr2	terpene-precursor	AC1V0C_26630	tsaD	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	CDS	2245529	2246569	+	1041		False	-0.0577262365352276	0.633886534357527	nonsig	up in MF6	BGC0002283.2	0.509
chr2.region008	chr2	terpene-precursor	AC1V0C_26635	folE2	GTP cyclohydrolase FolE2	CDS	2246659	2247468	-	810		False			missing_in_A		BGC0002283.2	0.509
chr2.region008	chr2	terpene-precursor	AC1V0C_26640	dxs	1-deoxy-D-xylulose-5-phosphate synthase	CDS	2247622	2249526	-	1905	biosynthetic-additional	False	-1.28378714065946	4.18658073912974e-07	significant	up in MF6	BGC0002283.2	0.509
chr2.region008	chr2	terpene-precursor	AC1V0C_26645		polyprenyl synthetase family protein	CDS	2249608	2250492	-	885	biosynthetic	True	-0.700436253726284	0.0003797570650756	significant	up in MF6	BGC0002283.2	0.509
chr2.region008	chr2	terpene-precursor	AC1V0C_26650		exodeoxyribonuclease VII small subunit	CDS	2250489	2250782	-	294		False			not_quantified		BGC0002283.2	0.509
chr2.region008	chr2	terpene-precursor	AC1V0C_26655		aromatic ring-hydroxylating oxygenase subunit alpha	CDS	2251052	2252158	+	1107		False			not_quantified		BGC0002283.2	0.509
chr2.region008	chr2	terpene-precursor	AC1V0C_26660		sulfurtransferase	CDS	2252276	2253145	+	870		False	0.346596927502535	0.0327694364322506	significant	up in MF6C	BGC0002283.2	0.509
chr2.region008	chr2	terpene-precursor	AC1V0C_26665		dienelactone hydrolase family protein	CDS	2253200	2254075	-	876		False	0.845464105585595	5.84726057468708e-06	significant	up in MF6C	BGC0002283.2	0.509
chr2.region008	chr2	terpene-precursor	AC1V0C_26670		NAD(P)/FAD-dependent oxidoreductase	CDS	2254377	2255711	-	1335	biosynthetic-additional	False	0.931680460651325	5.06599943168664e-06	significant	up in MF6C	BGC0002283.2	0.509
chr2.region008	chr2	terpene-precursor	AC1V0C_26675	polA	DNA polymerase I	CDS	2255990	2258743	-	2754		False	-0.0560665197374561	0.453024025697301	nonsig	up in MF6	BGC0002283.2	0.509
chr2.region008	chr2	terpene-precursor	AC1V0C_26680		LOG family protein	CDS	2258745	2259503	+	759	biosynthetic-additional	False	-0.273771289240376	0.0125635058743487	significant	up in MF6	BGC0002283.2	0.509
chr2.region008	chr2	terpene-precursor	AC1V0C_26685		hypothetical protein	CDS	2259904	2260203	+	300		False			not_quantified		BGC0002283.2	0.509
chr2.region009	chr2	hydrogen-cyanide	AC1V0C_27935		IclR family transcriptional regulator	CDS	2543114	2544010	-	897	regulatory	False			not_quantified		BGC0002447.3	0.396
chr2.region009	chr2	hydrogen-cyanide	AC1V0C_27940		ABC transporter ATP-binding protein	CDS	2544305	2545387	+	1083	transport	False			not_quantified		BGC0002447.3	0.396
chr2.region009	chr2	hydrogen-cyanide	AC1V0C_27945		ABC transporter permease	CDS	2545388	2546368	+	981	transport	False			not_quantified		BGC0002447.3	0.396
chr2.region009	chr2	hydrogen-cyanide	AC1V0C_27950		ABC transporter permease	CDS	2546365	2547159	+	795	transport	False			not_quantified		BGC0002447.3	0.396
chr2.region009	chr2	hydrogen-cyanide	AC1V0C_27955		(2Fe-2S)-binding protein	CDS	2547159	2547506	+	348	biosynthetic	True			not_quantified		BGC0002447.3	0.396
chr2.region009	chr2	hydrogen-cyanide	AC1V0C_27960		FAD/NAD(P)-dependent oxidoreductase	CDS	2547503	2548945	+	1443	biosynthetic	True			not_quantified		BGC0002447.3	0.396
chr2.region009	chr2	hydrogen-cyanide	AC1V0C_27965		NAD(P)/FAD-dependent oxidoreductase	CDS	2548938	2550089	+	1152	biosynthetic	True			not_quantified		BGC0002447.3	0.396
chr2.region009	chr2	hydrogen-cyanide	AC1V0C_27970		ABC transporter substrate-binding protein	CDS	2550086	2551132	+	1047		False	1.04738794737388	0.0003014937310946	significant	up in MF6C	BGC0002447.3	0.396
chr2.region009	chr2	hydrogen-cyanide	AC1V0C_27975		hypothetical protein	CDS	2551281	2552441	-	1161		False			not_quantified		BGC0002447.3	0.396
chr2.region009	chr2	hydrogen-cyanide	AC1V0C_27980		PAAR domain-containing protein	CDS	2552459	2552641	-	183		False			not_quantified		BGC0002447.3	0.396
chr2.region009	chr2	hydrogen-cyanide	AC1V0C_27985		MFS transporter	CDS	2552877	2554214	+	1338	transport	False			not_quantified		BGC0002447.3	0.396
chr2.region010	chr2	ectoine	AC1V0C_29600		polysaccharide deacetylase family protein	CDS	2894960	2895694	+	735		False			missing_in_B		BGC0002274.2	0.56
chr2.region010	chr2	ectoine	AC1V0C_29605		hypothetical protein	CDS	2895882	2897963	-	2082		False			missing_in_B		BGC0002274.2	0.56
chr2.region010	chr2	ectoine	AC1V0C_29610		helix-turn-helix transcriptional regulator	CDS	2898210	2899328	+	1119		False	2.50850180088129	4.76351311075721e-06	significant	up in MF6C	BGC0002274.2	0.56
chr2.region010	chr2	ectoine	AC1V0C_29615		ectoine synthase	CDS	2899755	2900141	+	387	biosynthetic	True			not_quantified		BGC0002274.2	0.56
chr2.region010	chr2	ectoine	AC1V0C_29620		MFS transporter	CDS	2900249	2901469	+	1221	transport	False			not_quantified		BGC0002274.2	0.56
chr2.region010	chr2	ectoine	AC1V0C_29625		class I adenylate-forming enzyme family protein	CDS	2901459	2902982	+	1524	biosynthetic-additional	False			not_quantified		BGC0002274.2	0.56
chr2.region010	chr2	ectoine	AC1V0C_29630		class I SAM-dependent methyltransferase	CDS	2902877	2904016	+	1140		False			not_quantified		BGC0002274.2	0.56
chr2.region011	chr2	RiPP-like	AC1V0C_29790		MFS transporter	CDS	2933355	2934659	+	1305	transport	False			not_quantified		BGC0002311.3	0.464
chr2.region011	chr2	RiPP-like	AC1V0C_29795		2,3-butanediol dehydrogenase	CDS	2934661	2935782	+	1122	biosynthetic-additional	False			not_quantified		BGC0002311.3	0.464
chr2.region011	chr2	RiPP-like	AC1V0C_29800		SDR family NAD(P)-dependent oxidoreductase	CDS	2935760	2936482	+	723	biosynthetic-additional	False			not_quantified		BGC0002311.3	0.464
chr2.region011	chr2	RiPP-like	AC1V0C_29805		porin	CDS	2936659	2937750	+	1092		False			not_quantified		BGC0002311.3	0.464
chr2.region011	chr2	RiPP-like	AC1V0C_29810		TOMM precursor leader peptide-binding protein	CDS	2937819	2940074	-	2256	biosynthetic	True	-1.21711681698906	6.04735337800981e-06	significant	up in MF6	BGC0002311.3	0.464
chr2.region011	chr2	RiPP-like	AC1V0C_29815		BMA_0021/BMA_0022 family TOMM bacteriocin	CDS	2940167	2940529	-	363	biosynthetic	True	-0.6726990795555	0.003485125381294	significant	up in MF6	BGC0002311.3	0.464
chr2.region011	chr2	RiPP-like	AC1V0C_29820		BMA_0021/BMA_0022 family TOMM bacteriocin	CDS	2940546	2940890	-	345	biosynthetic	True	-1.27315403821703	9.44283918040459e-06	significant	up in MF6	BGC0002311.3	0.464
chr2.region011	chr2	RiPP-like	AC1V0C_29825		TOMM system kinase/cyclase fusion protein	CDS	2940924	2944973	-	4050	regulatory	False	-1.10309846304131	7.47006856084861e-05	significant	up in MF6	BGC0002311.3	0.464
